row_label_raw,row_label_full,col_0,31/12/2016,Tỷ lệ,01/01/2016,Tỷ lệ_1,numeric__31/12/2016,numeric__Tỷ lệ,numeric__01/01/2016,numeric__Tỷ lệ_1
,,,VND,%,VND,%,,,,
Vốn góp của nhà nước[1],Vốn góp của nhà nước[1],Vốn góp của nhà nước[1],2.419.852.620.000,"78,82%",2.419.852.620.000,"91,49%",2419852620000.0,0.7881999999999999,2419852620000.0,0.9148999999999999
Vốn góp của cổ đông khác,Vốn góp của cổ đông khác,Vốn góp của cổ đông khác,650.147.380.000,"21,18%",225.147.380.000,"8,51%",650147380000.0,0.2118,225147380000.0,0.0851
Cộng,Cộng,Cộng,3.070.000.000.000,"100,00%",2.645.000.000.000,"100,00%",3070000000000.0,1.0,2645000000000.0,1.0
