row_label_raw,row_label_full,col_0,Số tiền,numeric__Số tiền
,,,VND,
Lợi nhuận sau thuế TNDN của Báo cáo Tài chính riêng năm 2015,Lợi nhuận sau thuế TNDN của Báo cáo Tài chính riêng năm 2015,Lợi nhuận sau thuế TNDN của Báo cáo Tài chính riêng năm 2015,180.892.282.220,180892282220.0
Trích Quỹ khen thưởng phúc lợi,Trích Quỹ khen thưởng phúc lợi,Trích Quỹ khen thưởng phúc lợi,9.044.614.000,9044614000.0
Chi trả cổ tức,Chi trả cổ tức,Chi trả cổ tức,105.800.000.000,105800000000.0
(tương ứng mỗi cổ phần nhận 400 VND),(tương ứng mỗi cổ phần nhận 400 VND),(tương ứng mỗi cổ phần nhận 400 VND),(tương ứng mỗi cổ phần nhận 400 VND),
