row_label_raw,row_label_full,CHỈ TIÊU,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
A,A,A,B,C,1,2,,,1.0,2.0
I. DOANH THU HOẠT ĐỘNG,I. DOANH THU HOẠT ĐỘNG,I. DOANH THU HOẠT ĐỘNG,I. DOANH THU HOẠT ĐỘNG,I. DOANH THU HOẠT ĐỘNG,I. DOANH THU HOẠT ĐỘNG,I. DOANH THU HOẠT ĐỘNG,,,,
1.1. Lãi từ các tài sản tài chính ghi nhận thông qua lãi/lỗ (FVTPL),I. DOANH THU HOẠT ĐỘNG > 1.1. Lãi từ các tài sản tài chính ghi nhận thông qua lãi/lỗ (FVTPL),1.1. Lãi từ các tài sản tài chính ghi nhận thông qua lãi/lỗ (FVTPL),01,,18.814.319.492,31.072.996.072,1.0,,18814319492.0,31072996072.0
a. Lãi bán các tài sản tài chính FVTPL,I. DOANH THU HOẠT ĐỘNG > a. Lãi bán các tài sản tài chính FVTPL,a. Lãi bán các tài sản tài chính FVTPL,01.1,B7.35.1,420.495.205,596.721.109,11.0,,420495205.0,596721109.0
b. Chênh lệch tăng đánh giá lại các TSTC thông qua lãi/lỗ *,I. DOANH THU HOẠT ĐỘNG > b. Chênh lệch tăng đánh giá lại các TSTC thông qua lãi/lỗ *,b. Chênh lệch tăng đánh giá lại các TSTC thông qua lãi/lỗ *,01.2,B7.35.2,167.075.264,,12.0,,167075264.0,
"c. Cổ tức, tiền lãi phát sinh từ tài sản tài chính FVTPL","I. DOANH THU HOẠT ĐỘNG > c. Cổ tức, tiền lãi phát sinh từ tài sản tài chính FVTPL","c. Cổ tức, tiền lãi phát sinh từ tài sản tài chính FVTPL",01.3,B7.35.3,18.226.749.023,30.476.274.963,13.0,,18226749023.0,30476274963.0
1.2. Lãi từ các khoản đầu tư nắm giữ đến ngày đáo hạn (HTM),I. DOANH THU HOẠT ĐỘNG > 1.2. Lãi từ các khoản đầu tư nắm giữ đến ngày đáo hạn (HTM),1.2. Lãi từ các khoản đầu tư nắm giữ đến ngày đáo hạn (HTM),02,,,,2.0,,,
1.3. Lãi từ các khoản cho vay và phải thu,I. DOANH THU HOẠT ĐỘNG > 1.3. Lãi từ các khoản cho vay và phải thu,1.3. Lãi từ các khoản cho vay và phải thu,03,B7.35.3,143.222.354.016,141.969.474.303,3.0,,143222354016.0,141969474303.0
1.6. Doanh thu môi giới chứng khoán,I. DOANH THU HOẠT ĐỘNG > 1.6. Doanh thu môi giới chứng khoán,1.6. Doanh thu môi giới chứng khoán,06,,129.141.723.487,85.292.063.632,6.0,,129141723487.0,85292063632.0
"1.7. Doanh thu bảo lãnh, đại lý phát hành chứng khoán","I. DOANH THU HOẠT ĐỘNG > 1.7. Doanh thu bảo lãnh, đại lý phát hành chứng khoán","1.7. Doanh thu bảo lãnh, đại lý phát hành chứng khoán",07,,,200.000.000,7.0,,,200000000.0
