row_label_raw,row_label_full,NỘI DUNG,Trang,numeric__Trang
Báo cáo của Ban Tổng Giám đốc,Báo cáo của Ban Tổng Giám đốc,Báo cáo của Ban Tổng Giám đốc,03 – 04,
Báo cáo kiểm toán độc lập,Báo cáo kiểm toán độc lập,Báo cáo kiểm toán độc lập,05 – 06,
Báo cáo tài chính đã được kiểm toán,Báo cáo tài chính đã được kiểm toán,Báo cáo tài chính đã được kiểm toán,,
Báo cáo tình hình tài chính riêng tại ngày 31/12/2017,Báo cáo tình hình tài chính riêng tại ngày 31/12/2017,Báo cáo tình hình tài chính riêng tại ngày 31/12/2017,07 – 10,
Báo cáo kết quả hoạt động riêng năm 2017,Báo cáo kết quả hoạt động riêng năm 2017,Báo cáo kết quả hoạt động riêng năm 2017,11 – 13,
Báo cáo lưu chuyển tiền tệ riêng năm 2017,Báo cáo lưu chuyển tiền tệ riêng năm 2017,Báo cáo lưu chuyển tiền tệ riêng năm 2017,14 – 16,
Báo cáo tình hình biến động vốn chủ sở hữu năm 2017,Báo cáo tình hình biến động vốn chủ sở hữu năm 2017,Báo cáo tình hình biến động vốn chủ sở hữu năm 2017,17 – 18,
Bản thuyết minh báo cáo tài chính riêng năm 2017,Bản thuyết minh báo cáo tài chính riêng năm 2017,Bản thuyết minh báo cáo tài chính riêng năm 2017,19 – 45,
