row_label_raw,row_label_full,STT,Các giao dịch và các khoản tiền,Số cuối năm,Số đầu năm,numeric__Các giao dịch và các khoản tiền,numeric__Số cuối năm,numeric__Số đầu năm
A,A,A,B,1,2,,1.0,2.0
,,,-Tiền gửi của Nhà đầu tư về giao dịch chứng khoán theo phương thức CTCK quản lý,1.354.078.352.079,609.398.763.129,,1354078352079.0,609398763129.0
,,,-Tiền gửi của Tổ chức phát hành,1.145.613.975,3.921.917.364,,1145613975.0,3921917364.0
,,,Tổng,1.355.223.966.054,613.320.680.493,,1355223966054.0,613320680493.0
