row_label_raw,row_label_full,Chỉ tiêu,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
A,A,A,B,C,1,2,,,1.0,2.0
1. Lưu chuyển tiền từ hoạt động kinh doanh,1. Lưu chuyển tiền từ hoạt động kinh doanh,1. Lưu chuyển tiền từ hoạt động kinh doanh,,,,,,,,
1. Lợi nhuận trước Thuế Thu nhập doanh nghiệp,1. Lưu chuyển tiền từ hoạt động kinh doanh > 1. Lợi nhuận trước Thuế Thu nhập doanh nghiệp,1. Lợi nhuận trước Thuế Thu nhập doanh nghiệp,01,,217.887.502.735,180.798.597.008,1.0,,217887502735.0,180798597008.0
2. Điều chỉnh cho các khoản:,1. Lưu chuyển tiền từ hoạt động kinh doanh > 2. Điều chỉnh cho các khoản:,2. Điều chỉnh cho các khoản:,02,,16.181.907.614,871.353.770,2.0,,16181907614.0,871353770.0
- Khấu hao TSCĐ,1. Lưu chuyển tiền từ hoạt động kinh doanh > - Khấu hao TSCĐ,- Khấu hao TSCĐ,03,,10.835.227.974,3.521.461.095,3.0,,10835227974.0,3521461095.0
- Các khoản dự phòng,1. Lưu chuyển tiền từ hoạt động kinh doanh > - Các khoản dự phòng,- Các khoản dự phòng,04,,1.058.932.435,9.809.768.278,4.0,,1058932435.0,9809768278.0
(- Lãi) hoặc (+ lỗ) chênh lệch tỷ giá hối đoái chưa thực hiện.,1. Lưu chuyển tiền từ hoạt động kinh doanh > (- Lãi) hoặc (+ lỗ) chênh lệch tỷ giá hối đoái chưa thực hiện.,(- Lãi) hoặc (+ lỗ) chênh lệch tỷ giá hối đoái chưa thực hiện.,05,,,,5.0,,,
- Chi phí lãi vay,1. Lưu chuyển tiền từ hoạt động kinh doanh > - Chi phí lãi vay,- Chi phí lãi vay,06,,86.301.370,198.896.157,6.0,,86301370.0,198896157.0
"- Lãi, lỗ từ hoạt động đầu tư","1. Lưu chuyển tiền từ hoạt động kinh doanh > - Lãi, lỗ từ hoạt động đầu tư","- Lãi, lỗ từ hoạt động đầu tư",07,,(4.363.634),,7.0,,-4363634.0,
- Dự thu tiền lãi,1. Lưu chuyển tiền từ hoạt động kinh doanh > - Dự thu tiền lãi,- Dự thu tiền lãi,08,,4.205.809.469,(12.658.771.760),8.0,,4205809469.0,-12658771760.0
- Các khoản điều chỉnh khác,1. Lưu chuyển tiền từ hoạt động kinh doanh > - Các khoản điều chỉnh khác,- Các khoản điều chỉnh khác,09,,,,9.0,,,
3. Tăng các chi phí phí tiền tệ,1. Lưu chuyển tiền từ hoạt động kinh doanh > 3. Tăng các chi phí phí tiền tệ,3. Tăng các chi phí phí tiền tệ,10,,85.523.188,,10.0,,85523188.0,
