row_label_raw,row_label_full,Chỉ tiêu,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
A,A,A,B,C,1,2,,,1.0,2.0
"I. Lưu chuyển tiền hoạt động môi giới, ủy thác của khách hàng","I. Lưu chuyển tiền hoạt động môi giới, ủy thác của khách hàng","I. Lưu chuyển tiền hoạt động môi giới, ủy thác của khách hàng",,,,,,,,
1. Tiền thu bán chứng khoán môi giới cho khách hàng,"I. Lưu chuyển tiền hoạt động môi giới, ủy thác của khách hàng > 1. Tiền thu bán chứng khoán môi giới cho khách hàng",1. Tiền thu bán chứng khoán môi giới cho khách hàng,1,,43.012.217.045.450,26.255.848.964.200,1.0,,43012217045450.0,26255848964200.0
2. Tiền chi mua chứng khoán môi giới cho khách hàng,"I. Lưu chuyển tiền hoạt động môi giới, ủy thác của khách hàng > 2. Tiền chi mua chứng khoán môi giới cho khách hàng",2. Tiền chi mua chứng khoán môi giới cho khách hàng,2,,(41.362.595.134.210),(26.331.115.469.900),2.0,,-41362595134210.0,-26331115469900.0
3. Tiền thu bán chứng khoán ủy thác của khách hàng,"I. Lưu chuyển tiền hoạt động môi giới, ủy thác của khách hàng > 3. Tiền thu bán chứng khoán ủy thác của khách hàng",3. Tiền thu bán chứng khoán ủy thác của khách hàng,3,,,,3.0,,,
4. Tiền chi mua chứng khoán ủy thác của khách hàng,"I. Lưu chuyển tiền hoạt động môi giới, ủy thác của khách hàng > 4. Tiền chi mua chứng khoán ủy thác của khách hàng",4. Tiền chi mua chứng khoán ủy thác của khách hàng,4,,,,4.0,,,
5. Thu vay quỹ hỗ trợ thanh toán,"I. Lưu chuyển tiền hoạt động môi giới, ủy thác của khách hàng > 5. Thu vay quỹ hỗ trợ thanh toán",5. Thu vay quỹ hỗ trợ thanh toán,5,,,,5.0,,,
6. Chi trả vay Quỹ Hỗ trợ thanh toán,"I. Lưu chuyển tiền hoạt động môi giới, ủy thác của khách hàng > 6. Chi trả vay Quỹ Hỗ trợ thanh toán",6. Chi trả vay Quỹ Hỗ trợ thanh toán,6,,,,6.0,,,
7. Nhận tiền gửi để thanh toán giao dịch chứng khoán của khách hàng,"I. Lưu chuyển tiền hoạt động môi giới, ủy thác của khách hàng > 7. Nhận tiền gửi để thanh toán giao dịch chứng khoán của khách hàng",7. Nhận tiền gửi để thanh toán giao dịch chứng khoán của khách hàng,7,,(898.614.317.727),20.169.211.236,7.0,,-898614317727.0,20169211236.0
8. Chi trả thanh toán giao dịch chứng khoán của khách hàng,"I. Lưu chuyển tiền hoạt động môi giới, ủy thác của khách hàng > 8. Chi trả thanh toán giao dịch chứng khoán của khách hàng",8. Chi trả thanh toán giao dịch chứng khoán của khách hàng,8,,,,8.0,,,
