row_label_raw,row_label_full,6,CN CT TNHH MTV Viễn thông Quốc tế FPT,Bên có liên quan,Cước dịch vụ viễn thông,2.341.031.374,822.901.200,numeric__CN CT TNHH MTV Viễn thông Quốc tế FPT,numeric__Bên có liên quan,numeric__Cước dịch vụ viễn thông,numeric__2.341.031.374,numeric__822.901.200
7,7,7,Công ty TNHH MTV viễn thông quốc tế FPT,Bên có liên quan,Cước dịch vụ viễn thông,33.264.000,,,,,33264000.0,
8,8,8,Chi Nhánh Công Ty Cổ Phần Viễn Thông FPT,Bên có liên quan,Chi phí đường truyền,19.800.000,63.360.000,,,,19800000.0,63360000.0
9,9,9,CN CT TNHH Phân phối FPT,Bên có liên quan,Thiết bị tin học.,557.819.988,238.399.997,,,,557819988.0,238399997.0
10,10,10,Công ty CP Quản lý Quỹ FPT,Bên có liên quan,Phí lưu ký.,3.637.836,-,,,,3637836.0,
11,11,11,Công ty CP Bán lẻ Kỹ thuật số FPT,Bên có liên quan,Phí quản lý cổ đông.,41.800.000,29.519.999,,,,41800000.0,29519999.0
12,12,12,CN CTTNHH dịch vụ tin học FPT,Bên có liên quan,Thiết bị tin học.,125.703.600,792.000,,,,125703600.0,792000.0
13,13,13,CN CT CP Bán lẻ kỹ thuật số FPT-Tại HN,Bên có liên quan,Thiết bị tin học,,527.531.400,,,,,527531400.0
14,14,14,Công ty cổ phần Dịch vụ Trực Tuyên FPT,Bên có liên quan,Phí tư vấn QLCĐ,,26.400.000,,,,,26400000.0
15,15,15,CTCP Đô thị FPT Đà năng,Bên có liên quan,Phí chuyển quyền sở hữu,,50.029.240,,,,,50029240.0
