row_label_raw,row_label_full,1.Tài sản tài chính giao dịch tự do chuyển nhượng,12.337.136.690.000,11.606.079.950.000,numeric__12.337.136.690.000,numeric__11.606.079.950.000
2.Tài sản tài chính giao dịch hạn chế chuyển nhượng,2.Tài sản tài chính giao dịch hạn chế chuyển nhượng,2.Tài sản tài chính giao dịch hạn chế chuyển nhượng,95.096.200.000,115.810.470.000,95096200000.0,115810470000.0
3.Tài sản tài chính giao dịch cầm cố,3.Tài sản tài chính giao dịch cầm cố,3.Tài sản tài chính giao dịch cầm cố,864.834.950.000,229.818.150.000,864834950000.0,229818150000.0
"4.Tài sản tài chính phong tỏa, tạm giữ","4.Tài sản tài chính phong tỏa, tạm giữ","4.Tài sản tài chính phong tỏa, tạm giữ",,,,
5.Tài sản tài chính chờ thanh toán,"4.Tài sản tài chính phong tỏa, tạm giữ > 5.Tài sản tài chính chờ thanh toán",5.Tài sản tài chính chờ thanh toán,201.271.130.000,147.060.690.000,201271130000.0,147060690000.0
6.Tài sản tài chính chờ cho vay,6.Tài sản tài chính chờ cho vay,6.Tài sản tài chính chờ cho vay,,,,
Cộng,6.Tài sản tài chính chờ cho vay > Cộng,Cộng,13.498.338.970.000,12.098.769.260.000,13498338970000.0,12098769260000.0
