row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2020 > VND,01/01/2020 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2020 > VND,numeric__01/01/2020 > VND
100,100,100,A. TÀI SẢN NGẮN HẠN,,1.903.635.543.564,1.435.481.895.023,,,1903635543564.0,1435481895023.0
110,110,110,I. Tiền và các khoản tương đương tiền,3,157.363.970.633,125.819.376.543,,3.0,157363970633.0,125819376543.0
111,111,111,1. Tiền,,12.363.970.633,73.879.129.953,,,12363970633.0,73879129953.0
112,112,112,2. Các khoản tương đương tiền,,145.000.000.000,51.940.246.590,,,145000000000.0,51940246590.0
120,120,120,II. Đầu tư tài chính ngắn hạn,4,154.999.989.852,-,,4.0,154999989852.0,
123,123,123,1. Đầu tư nằm giữ đến ngày đáo hạn,,154.999.989.852,-,,,154999989852.0,
130,130,130,III. Các khoản phải thu ngắn hạn,,1.554.553.378.891,1.173.079.332.537,,,1554553378891.0,1173079332537.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,5,770.874.394.484,696.706.158.679,,5.0,770874394484.0,696706158679.0
132,132,132,2. Trả trước cho người bán ngắn hạn,6,144.413.874.091,1.220.490.584,,6.0,144413874091.0,1220490584.0
135,135,135,3. Phải thu về cho vay ngắn hạn,7,57.956.985.782,164.500.000.000,,7.0,57956985782.0,164500000000.0
136,136,136,4. Phải thu ngắn hạn khác,8,587.679.737.599,317.024.296.339,,8.0,587679737599.0,317024296339.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,(6.371.613.065),(6.371.613.065),,,-6371613065.0,-6371613065.0
140,140,140,IV. Hàng tồn kho,10,26.886.741.578,135.237.368.109,,10.0,26886741578.0,135237368109.0
141,141,141,1. Hàng tồn kho,,26.886.741.578,135.237.368.109,,,26886741578.0,135237368109.0
150,150,150,V. Tài sản ngắn hạn khác,,9.831.462.610,1.345.817.834,,,9831462610.0,1345817834.0
151,151,151,1. Chi phí trả trước ngắn hạn,14,8.329.856.167,1.345.817.834,,14.0,8329856167.0,1345817834.0
152,152,152,2. Thuế GTGT được khấu trừ,,135.883.309,-,,,135883309.0,
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,18,1.365.723.134,-,,18.0,1365723134.0,
200,200,200,B. TÀI SẢN DÀI HẠN,,1.346.639.249.075,907.599.966.642,,,1346639249075.0,907599966642.0
210,210,210,I. Các khoản phải thu dài hạn,,1.002.541.398.857,652.381.057.429,,,1002541398857.0,652381057429.0
216,216,216,1. Phải thu dài hạn khác,8,1.002.541.398.857,652.381.057.429,,8.0,1002541398857.0,652381057429.0
220,220,220,II. Tài sản cố định,,181.491.813.618,148.766.303.009,,,181491813618.0,148766303009.0
221,221,221,1. Tài sản cố định hữu hình,12,138.395.680.345,140.390.464.647,,12.0,138395680345.0,140390464647.0
222,222,222,- Nguyên giá,,165.173.133.896,158.287.225.661,,,165173133896.0,158287225661.0
223,223,223,- Giá trị hao mòn lũy kế,,(26.777.453.551),(17.896.761.014),,,-26777453551.0,-17896761014.0
227,227,227,2. Tài sản cố định vô hình,13,43.096.133.273,8.375.838.362,,13.0,43096133273.0,8375838362.0
228,228,228,- Nguyên giá,,45.128.177.810,9.344.387.658,,,45128177810.0,9344387658.0
229,229,229,- Giá trị hao mòn lũy kế,,(2.032.044.537),(968.549.296),,,-2032044537.0,-968549296.0
240,240,240,IV. Tài sản dở dang dài hạn,,1.904.340.916,37.648.390.955,,,1904340916.0,37648390955.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,11,1.904.340.916,37.648.390.955,,11.0,1904340916.0,37648390955.0
250,250,250,V. Đầu tư tài chính dài hạn,4,139.520.000.000,50.520.000.000,,4.0,139520000000.0,50520000000.0
251,251,251,1. Đầu tư vào công ty con,,139.520.000.000,50.520.000.000,,,139520000000.0,50520000000.0
260,260,260,VI. Tài sản dài hạn khác,,21.181.695.684,18.284.215.249,,,21181695684.0,18284215249.0
261,261,261,1. Chi phí trả trước dài hạn,14,21.181.695.684,18.284.215.249,,14.0,21181695684.0,18284215249.0
270,270,270,TỔNG CỘNG TÀI SẢN,,3.250.274.792.639,2.343.081.861.665,,,3250274792639.0,2343081861665.0
