row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,31/12/2020 > VND,01/01/2020 > VND,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__31/12/2020 > VND,numeric__01/01/2020 > VND
300,300,300,C. NỘ PHẢI TRẢ,,1.347.847.701.653,580.664.205.100,,,1347847701653.0,580664205100.0
310,310,310,I. Nợ ngắn hạn,,895.960.305.106,577.387.339.005,,,895960305106.0,577387339005.0
311,311,311,1. Phải trả người bán ngắn hạn,16,214.239.170.957,98.804.314.618,,16.0,214239170957.0,98804314618.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,17,18.562.530.081,19.235.801.317,,17.0,18562530081.0,19235801317.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,18,77.111.192.857,109.519.614.310,,18.0,77111192857.0,109519614310.0
314,314,314,4. Phải trả người lao động,,72.208.479.849,74.180.726.145,,,72208479849.0,74180726145.0
315,315,315,5. Chi phí phải trả ngắn hạn,19,-,688.947.570,,19.0,,688947570.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,21,1.832.949.440,270.242.313,,21.0,1832949440.0,270242313.0
319,319,319,7. Phải trả ngắn hạn khác,20,152.322.185.211,161.334.316.281,,20.0,152322185211.0,161334316281.0
320,320,320,8. Vay và nợ thuê tài chính ngắn hạn,15,326.600.740.439,82.727.415.533,,15.0,326600740439.0,82727415533.0
322,322,322,9. Quỹ khen thưởng phúc lợi,,33.083.056.272,30.625.960.918,,,33083056272.0,30625960918.0
330,330,330,II. Nợ dài hạn,,451.887.396.547,3.276.866.095,,,451887396547.0,3276866095.0
337,337,337,1. Phải trả dài hạn khác,20,1.887.396.547,3.276.866.095,,20.0,1887396547.0,3276866095.0
338,338,338,2. Vay và nợ thuê tài chính dài hạn,15,450.000.000.000,-,,15.0,450000000000.0,
400,400,400,D. VỐN CHỦ SỞ HỮU,,1.902.427.090.986,1.762.417.656.565,,,1902427090986.0,1762417656565.0
410,410,410,I. Vốn chủ sở hữu,22,1.902.427.090.986,1.762.417.656.565,,22.0,1902427090986.0,1762417656565.0
411,411,411,1. Vốn góp của chủ sở hữu,,800.000.000.000,800.000.000.000,,,800000000000.0,800000000000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,800.000.000.000,800.000.000.000,,,800000000000.0,800000000000.0
412,412,412,2. Thặng dư vốn cổ phần,,150.000.000.000,150.000.000.000,,,150000000000.0,150000000000.0
414,414,414,3. Vốn khác của chủ sở hữu,,36.000.000.000,-,,,36000000000.0,
415,415,415,4. Cổ phiếu quỹ,,(1.080.000),(1.080.000),,,-1080000.0,-1080000.0
418,418,418,5. Quỹ đầu tư phát triển,,65.392.096.174,64.310.531.382,,,65392096174.0,64310531382.0
421,421,421,6. Lợi nhuận sau thuế chưa phân phối,,851.036.074.812,748.108.205.183,,,851036074812.0,748108205183.0
421a,421a,421a,- LNST chưa phân phối lũy kế đến cuối năm trước,,605.069.653.037,377.292.557.267,,,605069653037.0,377292557267.0
421b,421b,421b,- LNST chưa phân phối năm nay,,245.966.421.775,370.815.647.916,,,245966421775.0,370815647916.0
