row_label_raw,row_label_full,col_0,31/12/2020 > Giá trị,31/12/2020 > Số có khả năng trả nợ,01/01/2020 > Giá trị,01/01/2020 > Số có khả năng trả nợ,numeric__31/12/2020 > Giá trị,numeric__31/12/2020 > Số có khả năng trả nợ,numeric__01/01/2020 > Giá trị,numeric__01/01/2020 > Số có khả năng trả nợ
,,,VND,VND,VND,VND,,,,
Phải trả người bán chỉ tiết theo nhà cung cấp có số dư lớn,Phải trả người bán chỉ tiết theo nhà cung cấp có số dư lớn,Phải trả người bán chỉ tiết theo nhà cung cấp có số dư lớn,Phải trả người bán chỉ tiết theo nhà cung cấp có số dư lớn,Phải trả người bán chỉ tiết theo nhà cung cấp có số dư lớn,Phải trả người bán chỉ tiết theo nhà cung cấp có số dư lớn,Phải trả người bán chỉ tiết theo nhà cung cấp có số dư lớn,,,,
- Công ty Cổ phần TMĐT,Phải trả người bán chỉ tiết theo nhà cung cấp có số dư lớn > - Công ty Cổ phần TMĐT,- Công ty Cổ phần TMĐT,-,-,68.114.482.824,68.114.482.824,,,68114482824.0,68114482824.0
Ngôi nhà Thế kỳ (Đổi tên từ Công ty Cổ phần Dịch vụ Bất động sản Ngôi sao Toàn Cầu),Ngôi nhà Thế kỳ (Đổi tên từ Công ty Cổ phần Dịch vụ Bất động sản Ngôi sao Toàn Cầu),Ngôi nhà Thế kỳ (Đổi tên từ Công ty Cổ phần Dịch vụ Bất động sản Ngôi sao Toàn Cầu),,,,,,,,
- Công ty Cổ phần Truyền thông và Giải trí Ngôi sao mới,Ngôi nhà Thế kỳ (Đổi tên từ Công ty Cổ phần Dịch vụ Bất động sản Ngôi sao Toàn Cầu) > - Công ty Cổ phần Truyền thông và Giải trí Ngôi sao mới,- Công ty Cổ phần Truyền thông và Giải trí Ngôi sao mới,3.528.436.026,3.528.436.026,14.054.380.711,14.054.380.711,3528436026.0,3528436026.0,14054380711.0,14054380711.0
- Công ty Cổ phần Bất động sản Cen Sài Gòn,Ngôi nhà Thế kỳ (Đổi tên từ Công ty Cổ phần Dịch vụ Bất động sản Ngôi sao Toàn Cầu) > - Công ty Cổ phần Bất động sản Cen Sài Gòn,- Công ty Cổ phần Bất động sản Cen Sài Gòn,123.667.438.404,123.667.438.404,2.135.526.303,2.135.526.303,123667438404.0,123667438404.0,2135526303.0,2135526303.0
- Công ty Cổ phần Dolphin 2 Việt Nam,Ngôi nhà Thế kỳ (Đổi tên từ Công ty Cổ phần Dịch vụ Bất động sản Ngôi sao Toàn Cầu) > - Công ty Cổ phần Dolphin 2 Việt Nam,- Công ty Cổ phần Dolphin 2 Việt Nam,33.306.512.000,33.306.512.000,2.005.260.500,2.005.260.500,33306512000.0,33306512000.0,2005260500.0,2005260500.0
- Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế kỳ,Ngôi nhà Thế kỳ (Đổi tên từ Công ty Cổ phần Dịch vụ Bất động sản Ngôi sao Toàn Cầu) > - Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế kỳ,- Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế kỳ,20.455.216.257,20.455.216.257,314.000.924,314.000.924,20455216257.0,20455216257.0,314000924.0,314000924.0
- Công ty Cổ phần Công nghệ Quốc tế GTECH,Ngôi nhà Thế kỳ (Đổi tên từ Công ty Cổ phần Dịch vụ Bất động sản Ngôi sao Toàn Cầu) > - Công ty Cổ phần Công nghệ Quốc tế GTECH,- Công ty Cổ phần Công nghệ Quốc tế GTECH,7.200.000.000,7.200.000.000,-,-,7200000000.0,7200000000.0,,
- Công ty Cổ phần Bất động sản Galaxy Land,Ngôi nhà Thế kỳ (Đổi tên từ Công ty Cổ phần Dịch vụ Bất động sản Ngôi sao Toàn Cầu) > - Công ty Cổ phần Bất động sản Galaxy Land,- Công ty Cổ phần Bất động sản Galaxy Land,6.676.317.605,6.676.317.605,3.089.023.296,3.089.023.296,6676317605.0,6676317605.0,3089023296.0,3089023296.0
- Phải trả các đối tượng khác,Ngôi nhà Thế kỳ (Đổi tên từ Công ty Cổ phần Dịch vụ Bất động sản Ngôi sao Toàn Cầu) > - Phải trả các đối tượng khác,- Phải trả các đối tượng khác,19.405.250.665,19.405.250.665,9.091.640.060,9.091.640.060,19405250665.0,19405250665.0,9091640060.0,9091640060.0
,,,214.239.170.957,214.239.170.957,98.804.314.618,98.804.314.618,214239170957.0,214239170957.0,98804314618.0,98804314618.0
