row_label_raw,row_label_full,col_0,31/12/2020,31/12/2020_1,01/01/2020,01/01/2020_1,numeric__31/12/2020,numeric__31/12/2020_1,numeric__01/01/2020,numeric__01/01/2020_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
,,,VND,VND,VND,VND,,,,
- Chi phí sản xuất kinh doanh dở dang (*),- Chi phí sản xuất kinh doanh dở dang (*),- Chi phí sản xuất kinh doanh dở dang (*),-,-,1.000.547.123,-,,,1000547123.0,
- Hàng hóa bắt động sản (**),- Hàng hóa bắt động sản (**),- Hàng hóa bắt động sản (**),26.886.741.578,-,134.236.820.986,-,26886741578.0,,134236820986.0,
,,,26.886.741.578,-,135.237.368.109,-,26886741578.0,,135237368109.0,
,,,,,31/12/2020,01/01/2020,,,,
(**) Chi phí sản xuất kinh doanh dở dang,(**) Chi phí sản xuất kinh doanh dở dang,(**) Chi phí sản xuất kinh doanh dở dang,,,-,1.000.547.123,,,,1000547123.0
Dự án CenHome,Dự án CenHome,Dự án CenHome,,,-,1.000.547.123,,,,1000547123.0
(**) Hàng hóa bắt động sản,(**) Hàng hóa bắt động sản,(**) Hàng hóa bắt động sản,,,26.886.741.578,134.236.820.986,,,26886741578.0,134236820986.0
Sàn thương mại văn phòng làm việc tầng 2+3 Dự án Dolphin Plaza,Sàn thương mại văn phòng làm việc tầng 2+3 Dự án Dolphin Plaza,Sàn thương mại văn phòng làm việc tầng 2+3 Dự án Dolphin Plaza,,,6.935.954.546,11.550.145.455,,,6935954546.0,11550145455.0
Dự án Đồng ky Lovera Park,Dự án Đồng ky Lovera Park,Dự án Đồng ky Lovera Park,,,16.350.787.032,45.828.146.314,,,16350787032.0,45828146314.0
Căn A1508 - dự án Sky City Towers 88 Láng Hạ,Căn A1508 - dự án Sky City Towers 88 Láng Hạ,Căn A1508 - dự án Sky City Towers 88 Láng Hạ,,,3.600.000.000,-,,,3600000000.0,
Dự án Dolphin thấp tầng,Dự án Dolphin thấp tầng,Dự án Dolphin thấp tầng,,,-,54.557.489.505,,,,54557489505.0
Khách Dự Án Khu đô thị mới Đông Sơn,Khách Dự Án Khu đô thị mới Đông Sơn,Khách Dự Án Khu đô thị mới Đông Sơn,,,-,22.301.039.712,,,,22301039712.0
