row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2020 > VND,Năm 2019 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2020 > VND,numeric__Năm 2019 > VND
,,,I. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,I. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,I. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,I. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,
01,01,01,1. Lợi nhuận trước thuế,,308.505.027.930,463.663.273.128,,,308505027930.0,463663273128.0
01,01,01,2. Điều chỉnh cho các khoản,,,,,,,
02,01 > 02,02,- Khấu hao tài sản cố định và bất động sản đầu tư,,11.938.895.639,9.917.005.679,,,11938895639.0,9917005679.0
05,01 > 05,05,"- Lãi, lỗ từ hoạt động đầu tư",,(25.579.017.586),(5.184.139.857),,,-25579017586.0,-5184139857.0
06,01 > 06,06,- Chi phí lãi vay,,7.350.253.249,22.231.183.764,,,7350253249.0,22231183764.0
08,01 > 08,08,3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,,302.215.159.232,490.627.322.714,,,302215159232.0,490627322714.0
09,01 > 09,09,"- Tăng, giảm các khoản phải thu",,(837.167.111.872),(435.869.913.777),,,-837167111872.0,-435869913777.0
10,01 > 10,10,"- Tăng, giảm hàng tồn kho",,110.665.260.245,316.190.120.977,,,110665260245.0,316190120977.0
11,01 > 11,11,"- Tăng, giảm các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải",,87.909.154.536,(63.123.537.933),,,87909154536.0,-63123537933.0
12,01 > 12,12,"- Tăng, giảm chi phí trả trước",,(9.881.518.768),(13.861.125.457),,,-9881518768.0,-13861125457.0
14,01 > 14,14,- Tiền lãi vay đã trả,,(7.350.253.249),(22.231.183.764),,,-7350253249.0,-22231183764.0
15,01 > 15,15,- Thuế thu nhập doanh nghiệp đã nộp,,(86.794.684.398),(79.745.633.821),,,-86794684398.0,-79745633821.0
17,01 > 17,17,- Tiền chi khác cho hoạt động kinh doanh,,(23.500.000.000),(25.270.685.130),,,-23500000000.0,-25270685130.0
20,01 > 20,20,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,(463.903.994.274),166.715.363.809,,,-463903994274.0,166715363809.0
,,,II. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,
21,01 > 21,21,"1. Tiền chỉ đề mua sắm, xây dựng tài sản cố định và các tài sản dài hạn khác",,(5.146.330.871),(57.186.761.745),,,-5146330871.0,-57186761745.0
22,01 > 22,22,"2. Tiền thu từ thanh lý, nhượng bán tài sản cố định và các tài sản dài hạn khác",,372.727.273,-,,,372727273.0,
23,01 > 23,23,"3. Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",,(421.760.689.852),(211.500.000.000),,,-421760689852.0,-211500000000.0
24,01 > 24,24,"4. Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",,373.303.714.218,47.000.000.000,,,373303714218.0,47000000000.0
25,01 > 25,25,5. Tiền chỉ đầu tư góp vốn vào đơn vị khác,,(89.000.000.000),(10.520.000.000),,,-89000000000.0,-10520000000.0
27,01 > 27,27,"6. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",,23.805.734.690,3.795.578.213,,,23805734690.0,3795578213.0
30,01 > 30,30,Lưu chuyển tiền thuần từ hoạt động đầu tư,,(118.424.844.542),(228.411.183.532),,,-118424844542.0,-228411183532.0
,,,III. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
31,01 > 31,31,"1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",,-,(1.080.000),,,,-1080000.0
33,01 > 33,33,2. Tiền thu từ đi vay,,1.834.690.544.691,272.927.415.533,,,1834690544691.0,272927415533.0
34,01 > 34,34,3. Tiền trả nợ gốc vay,,(1.140.817.219.785),(360.200.000.000),,,-1140817219785.0,-360200000000.0
36,01 > 36,36,"4. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",,(79.999.892.000),-,,,-79999892000.0,
40,01 > 40,40,Lưu chuyển tiền thuần từ hoạt động tài chính,,613.873.432.906,(87.273.664.467),,,613873432906.0,-87273664467.0
