row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2020 > VND,Năm 2019 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2020 > VND,numeric__Năm 2019 > VND
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,24,1.969.853.754.198,1.987.758.432.856,,24.0,1969853754198.0,1987758432856.0
02,02,02,2. Các khoản giảm trừ doanh thu,25,45.416.998.997,12.802.872.727,,25.0,45416998997.0,12802872727.0
10,10,10,3. Doanh thu thuần bán hàng và cung cấp dịch vụ,,1.924.436.755.201,1.974.955.560.129,,,1924436755201.0,1974955560129.0
11,11,11,4. Giá vốn hàng bán,26,1.513.502.086.136,1.358.255.049.012,,26.0,1513502086136.0,1358255049012.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,410.934.669.065,616.700.511.117,,,410934669065.0,616700511117.0
21,21,21,6. Doanh thu hoạt động tài chính,27,26.241.405.923,5.184.139.857,,27.0,26241405923.0,5184139857.0
22,22,22,7. Chi phí tài chính,28,7.350.253.249,22.231.183.764,,28.0,7350253249.0,22231183764.0
23,23,23,Trong đó: Chi phí lãi vay,,7.350.253.249,22.231.183.764,,,7350253249.0,22231183764.0
25,25,25,8. Chi phí bán hàng,29,36.148.966.924,41.127.410.219,,29.0,36148966924.0,41127410219.0
26,26,26,9. Chi phí quản lý doanh nghiệp,30,79.542.043.877,93.572.241.204,,30.0,79542043877.0,93572241204.0
30,30,30,10. Lợi nhuận thuần từ hoạt động kinh doanh,,314.134.810.938,464.953.815.787,,,314134810938.0,464953815787.0
31,31,31,11. Thu nhập khác,31,2.065.703.200,319.310.271,,31.0,2065703200.0,319310271.0
32,32,32,12. Chi phí khác,32,7.695.486.208,1.609.852.930,,32.0,7695486208.0,1609852930.0
40,40,40,13. Lợi nhuận khác,,(5.629.783.008),(1.290.542.659),,,-5629783008.0,-1290542659.0
50,50,50,14. Tổng lợi nhuận kế toán trước thuế,,308.505.027.930,463.663.273.128,,,308505027930.0,463663273128.0
51,51,51,15. Chi phí thuế thu nhập doanh nghiệp hiện hành,33,62.538.606.155,92.847.625.212,,33.0,62538606155.0,92847625212.0
52,52,52,16. Chi phí thuế thu nhập doanh nghiệp hoãn lại,,-,-,,,,
60,52 > 60,60,17. Lợi nhuận sau thuế thu nhập doanh nghiệp,,245.966.421.775,370.815.647.916,,,245966421775.0,370815647916.0
