row_label_raw,row_label_full,a) Số tiền đi vay thực thu trong năm,Năm 2020,Năm 2019,numeric__Năm 2020,numeric__Năm 2019
Tiền thu từ đi vay theo khế ước thông thường;,Tiền thu từ đi vay theo khế ước thông thường;,Tiền thu từ đi vay theo khế ước thông thường;,1.834.690.544.691,272.927.415.533,1834690544691.0,272927415533.0
b) Số tiền đã thực trả gốc vay trong năm,b) Số tiền đã thực trả gốc vay trong năm,b) Số tiền đã thực trả gốc vay trong năm,,,,
Tiền trả nợ gốc vay theo khế ước thông thường;,b) Số tiền đã thực trả gốc vay trong năm > Tiền trả nợ gốc vay theo khế ước thông thường;,Tiền trả nợ gốc vay theo khế ước thông thường;,1.140.817.219.785,360.200.000.000,1140817219785.0,360200000000.0
