row_label_raw,row_label_full,col_0,31/12/2020 > Giá trịVND,31/12/2020 > Dự phòngVND,01/01/2020 > Giá trịVND,01/01/2020 > Dự phòngVND,numeric__31/12/2020 > Giá trịVND,numeric__31/12/2020 > Dự phòngVND,numeric__01/01/2020 > Giá trịVND,numeric__01/01/2020 > Dự phòngVND
Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn,Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn,Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn,Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn,Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn,Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn,Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn,,,,
- Công ty Cổ phần Bất động sản Galaxy Land,Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Công ty Cổ phần Bất động sản Galaxy Land,- Công ty Cổ phần Bất động sản Galaxy Land,179.594.049.402,-,154.476.270.156,-,179594049402.0,,154476270156.0,
- Công ty Cổ phần TMĐT Ngõi nhà Thế kỳ,Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Công ty Cổ phần TMĐT Ngõi nhà Thế kỳ,- Công ty Cổ phần TMĐT Ngõi nhà Thế kỳ,90.510.283.209,-,86.177.802.141,-,90510283209.0,,86177802141.0,
- Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế Kỳ,Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế Kỳ,- Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế Kỳ,43.883.865.258,-,155.256.087.945,-,43883865258.0,,155256087945.0,
- Công ty Cổ phần Phát triển Nhà Bình Minh,Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Công ty Cổ phần Phát triển Nhà Bình Minh,- Công ty Cổ phần Phát triển Nhà Bình Minh,105.370.043.337,-,-,-,105370043337.0,,,
- Công ty Cổ Phần VMF,Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Công ty Cổ Phần VMF,- Công ty Cổ Phần VMF,-,-,39.284.199.789,-,,,39284199789.0,
- Công ty Cổ phần Hồng Lam Xuân Thành,Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Công ty Cổ phần Hồng Lam Xuân Thành,- Công ty Cổ phần Hồng Lam Xuân Thành,21.276.232.449,-,40.801.573.009,-,21276232449.0,,40801573009.0,
- Công ty Cổ phần Bitexco,Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Công ty Cổ phần Bitexco,- Công ty Cổ phần Bitexco,14.507.230.145,-,44.155.189.652,-,14507230145.0,,44155189652.0,
- Công ty Cổ Phần VMF,Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Công ty Cổ Phần VMF,- Công ty Cổ Phần VMF,37.210.163.320,-,39.284.199.789,-,37210163320.0,,39284199789.0,
- Công ty Nam Hồng - TNHH,Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Công ty Nam Hồng - TNHH,- Công ty Nam Hồng - TNHH,30.124.657.041,-,-,-,30124657041.0,,,
- Khách hàng Dự án Bình Minh Garden,Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Khách hàng Dự án Bình Minh Garden,- Khách hàng Dự án Bình Minh Garden,103.801.214.079,-,-,-,103801214079.0,,,
- Công ty CP Đầu tư Phát triển Đô thị Kiến Hưng,Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Công ty CP Đầu tư Phát triển Đô thị Kiến Hưng,- Công ty CP Đầu tư Phát triển Đô thị Kiến Hưng,11.868.816.655,-,-,-,11868816655.0,,,
- Các khoản phải thu khách hàng khác,Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Các khoản phải thu khách hàng khác,- Các khoản phải thu khách hàng khác,132.727.839.589,(596.312.741),137.270.836.198,(596.312.741),132727839589.0,-596312741.0,137270836198.0,-596312741.0
,,,770.874.394.484,(596.312.741),696.706.158.679,(596.312.741),770874394484.0,-596312741.0,696706158679.0,-596312741.0
