row_label_raw,row_label_full,Cuối năm,Tỷ lệ,Đầu năm,Tỷ lệ_1,numeric__Tỷ lệ,numeric__Đầu năm,numeric__Tỷ lệ_1
VND,VND,VND,(%),VND,(%),,,
409.175.290.000,VND > 409.175.290.000,409.175.290.000,"51,15%",409.175.290.000,"51,15%",0.5115,409175290000.0,0.5115
90.478.000.000,VND > 90.478.000.000,90.478.000.000,"11,31%",53.200.000.000,"6,65%",0.1131,53200000000.0,0.0665
4.833.100.000,VND > 4.833.100.000,4.833.100.000,"0,6%",4.833.100.000,"0,6%",0.006,4833100000.0,0.006
4.714.560.000,VND > 4.714.560.000,4.714.560.000,"0,59%",4.714.560.000,"0,59%",0.0059,4714560000.0,0.0059
-,VND > -,-,0%,18.660.000.000,"2,33%",0.0,18660000000.0,0.0233
290.799.050.000,VND > 290.799.050.000,290.799.050.000,"36,35%",309.417.050.000,"38,68%",0.3635,309417050000.0,0.3868
800.000.000.000,VND > 800.000.000.000,800.000.000.000,100%,800.000.000.000,100%,1.0,800000000000.0,1.0
