row_label_raw,row_label_full,Tên công ty con,Nơi thành lập và hoạt động,Tỷ lệ lợi ích,Tỷ lệ biểu quyết,Hoạt động kinh doanh chính,numeric__Nơi thành lập và hoạt động,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ biểu quyết,numeric__Hoạt động kinh doanh chính
- Công ty Cổ phần TMĐT Ngõi nhà Thế kỳ (Đổi tên từ Công ty Cổ phần Dịch vụ Bắt động sản Ngõi Sao Toàn Cầu),- Công ty Cổ phần TMĐT Ngõi nhà Thế kỳ (Đổi tên từ Công ty Cổ phần Dịch vụ Bắt động sản Ngõi Sao Toàn Cầu),- Công ty Cổ phần TMĐT Ngõi nhà Thế kỳ (Đổi tên từ Công ty Cổ phần Dịch vụ Bắt động sản Ngõi Sao Toàn Cầu),Thành phố Hà Nội,100%,100%,"Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê. Tư vấn, môi giới, quản lý, quảng cáo bất động sản.",,1.0,1.0,
- Công ty Cổ phần Truyền thông và Giải trí Ngõi Sao mới,- Công ty Cổ phần Truyền thông và Giải trí Ngõi Sao mới,- Công ty Cổ phần Truyền thông và Giải trí Ngõi Sao mới,Thành phố Hà Nội,80%,80%,"Cung cấp dịch vụ giá trị gia tăng trên mạng internet, quảng cáo, tổ chức xúc tiến thương mại, nghiên cứu thị trường.",,0.8,0.8,
- Công ty Cổ phần Bắt động sản Cen Sài Gòn,- Công ty Cổ phần Bắt động sản Cen Sài Gòn,- Công ty Cổ phần Bắt động sản Cen Sài Gòn,Thành phố Hồ Chí Minh,80%,80%,"Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê. Tư vấn, môi giới, quản lý, quảng cáo bất động sản.",,0.8,0.8,
- Công ty Cổ phần M&I Thế kỳ,- Công ty Cổ phần M&I Thế kỳ,- Công ty Cổ phần M&I Thế kỳ,Thành phố Hà Nội,51%,51%,"Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê. Tư vấn, môi giới, quản lý, quảng cáo bất động sản.",,0.51,0.51,
- Công ty TNHH Đầu tư và Quản lý Thương hiệu CEN,- Công ty TNHH Đầu tư và Quản lý Thương hiệu CEN,- Công ty TNHH Đầu tư và Quản lý Thương hiệu CEN,Thành phố Hà Nội,100%,100%,"Dịch vụ tư vấn, môi giới, đấu giá bất động sản, đấu giá quyền sử dụng đất",,1.0,1.0,
- Công ty Cổ phần Cen Cuckoo,- Công ty Cổ phần Cen Cuckoo,- Công ty Cổ phần Cen Cuckoo,Thành phố Hà Nội,100%,100%,"Dịch vụ tư vấn, môi giới, đấu giá bất động sản, đấu giá quyền sử dụng đất",,1.0,1.0,
