row_label_raw,row_label_full,"I. Tổng số cán bộ, công nhân viên bình quân trong năm (người)",Năm nay > 6.371,Năm trước > 6.303,numeric__Năm nay > 6.371,numeric__Năm trước > 6.303
"II. Thu nhập của cán bộ, công nhân viên (triệu VND)","II. Thu nhập của cán bộ, công nhân viên (triệu VND)","II. Thu nhập của cán bộ, công nhân viên (triệu VND)",,,,
1. Tổng quỹ lương,"II. Thu nhập của cán bộ, công nhân viên (triệu VND) > 1. Tổng quỹ lương",1. Tổng quỹ lương,1.965.362,1.520.053,1965362.0,1520053.0
2. Tiền thường,"II. Thu nhập của cán bộ, công nhân viên (triệu VND) > 2. Tiền thường",2. Tiền thường,265.806,186.404,265806.0,186404.0
3. Thu nhập khác,"II. Thu nhập của cán bộ, công nhân viên (triệu VND) > 3. Thu nhập khác",3. Thu nhập khác,81.627,76.706,81627.0,76706.0
4. Tổng thu nhập (1+2+3),"II. Thu nhập của cán bộ, công nhân viên (triệu VND) > 4. Tổng thu nhập (1+2+3)",4. Tổng thu nhập (1+2+3),2.312.795,1.783.163,2312795.0,1783163.0
5. Tiền lương bình quân tháng,"II. Thu nhập của cán bộ, công nhân viên (triệu VND) > 5. Tiền lương bình quân tháng",5. Tiền lương bình quân tháng,"25,71","20,10",25.71,20.1
6. Thu nhập bình quân tháng,"II. Thu nhập của cán bộ, công nhân viên (triệu VND) > 6. Thu nhập bình quân tháng",6. Thu nhập bình quân tháng,"30,25","23,58",30.25,23.58
