row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,Triệu VND,Triệu VND,,
Chứng khoán Nợ,Chứng khoán Nợ,Chứng khoán Nợ,6.641.789,13.293.730,6641789.0,13293730.0
Chứng khoán Chính phủ,Chứng khoán Chính phủ,Chứng khoán Chính phủ,,693.518,,693518.0
Chứng khoán Nợ do các TCTD khác trong nước phát hành,Chứng khoán Nợ do các TCTD khác trong nước phát hành,Chứng khoán Nợ do các TCTD khác trong nước phát hành,5.403.133,10.400.029,5403133.0,10400029.0
Chứng khoán Nợ do các TCKT trong nước phát hành,Chứng khoán Nợ do các TCKT trong nước phát hành,Chứng khoán Nợ do các TCKT trong nước phát hành,1.238.656,2.200.183,1238656.0,2200183.0
Chứng khoán Vốn,Chứng khoán Vốn,Chứng khoán Vốn,212.868,212.868,212868.0,212868.0
Chứng khoán Vốn do các TCKT trong nước phát hành,Chứng khoán Vốn do các TCKT trong nước phát hành,Chứng khoán Vốn do các TCKT trong nước phát hành,212.868,212.868,212868.0,212868.0
Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,6.854.657,13.506.598,6854657.0,13506598.0
Dự phòng rủi ro chứng khoán đầu tư sẵn sàng để bán,Dự phòng rủi ro chứng khoán đầu tư sẵn sàng để bán,Dự phòng rủi ro chứng khoán đầu tư sẵn sàng để bán,(171.411),(162.180),-171411.0,-162180.0
Dự phòng giảm giá,Dự phòng giảm giá,Dự phòng giảm giá,(162.121),(145.679),-162121.0,-145679.0
Dự phòng chung,Dự phòng chung,Dự phòng chung,(9.290),(16.501),-9290.0,-16501.0
,,,6.683.246,13.344.418,6683246.0,13344418.0
