row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,Triệu VND,Triệu VND,,
Các cổ đông lớn,Các cổ đông lớn,Các cổ đông lớn,Các cổ đông lớn,Các cổ đông lớn,,
Chi phí,Các cổ đông lớn > Chi phí,Chi phí,1.184,269,1184.0,269.0
Trả lãi tiền gửi,Các cổ đông lớn > Trả lãi tiền gửi,Trả lãi tiền gửi,1.184,269,1184.0,269.0
"Thành viên Hội đồng quản trị, Ban kiểm soát, Ban Tổng Giám đốc và các bên liên quan với các cá nhân này","Thành viên Hội đồng quản trị, Ban kiểm soát, Ban Tổng Giám đốc và các bên liên quan với các cá nhân này","Thành viên Hội đồng quản trị, Ban kiểm soát, Ban Tổng Giám đốc và các bên liên quan với các cá nhân này","Thành viên Hội đồng quản trị, Ban kiểm soát, Ban Tổng Giám đốc và các bên liên quan với các cá nhân này","Thành viên Hội đồng quản trị, Ban kiểm soát, Ban Tổng Giám đốc và các bên liên quan với các cá nhân này",,
Chi phí,"Thành viên Hội đồng quản trị, Ban kiểm soát, Ban Tổng Giám đốc và các bên liên quan với các cá nhân này > Chi phí",Chi phí,3.458,4.666,3458.0,4666.0
Trả lãi tiền gửi,"Thành viên Hội đồng quản trị, Ban kiểm soát, Ban Tổng Giám đốc và các bên liên quan với các cá nhân này > Trả lãi tiền gửi",Trả lãi tiền gửi,3.312,4.483,3312.0,4483.0
Chi phí dịch vụ thanh toán,"Thành viên Hội đồng quản trị, Ban kiểm soát, Ban Tổng Giám đốc và các bên liên quan với các cá nhân này > Chi phí dịch vụ thanh toán",Chi phí dịch vụ thanh toán,146,183,146.0,183.0
Thu nhập,"Thành viên Hội đồng quản trị, Ban kiểm soát, Ban Tổng Giám đốc và các bên liên quan với các cá nhân này > Thu nhập",Thu nhập,408,105,408.0,105.0
Thu nhập lãi cho vay,"Thành viên Hội đồng quản trị, Ban kiểm soát, Ban Tổng Giám đốc và các bên liên quan với các cá nhân này > Thu nhập lãi cho vay",Thu nhập lãi cho vay,361,56,361.0,56.0
Thu phí dịch vụ thanh toán,"Thành viên Hội đồng quản trị, Ban kiểm soát, Ban Tổng Giám đốc và các bên liên quan với các cá nhân này > Thu phí dịch vụ thanh toán",Thu phí dịch vụ thanh toán,47,49,47.0,49.0
"Lương, thường và thủ lao","Thành viên Hội đồng quản trị, Ban kiểm soát, Ban Tổng Giám đốc và các bên liên quan với các cá nhân này > Lương, thường và thủ lao","Lương, thường và thủ lao",67.294,49.370,67294.0,49370.0
Ban Tổng Giám đốc và Kế toán trưởng,"Thành viên Hội đồng quản trị, Ban kiểm soát, Ban Tổng Giám đốc và các bên liên quan với các cá nhân này > Ban Tổng Giám đốc và Kế toán trưởng",Ban Tổng Giám đốc và Kế toán trưởng,27.570,17.869,27570.0,17869.0
Hội đồng Quản trị,"Thành viên Hội đồng quản trị, Ban kiểm soát, Ban Tổng Giám đốc và các bên liên quan với các cá nhân này > Hội đồng Quản trị",Hội đồng Quản trị,19.491,22.501,19491.0,22501.0
Ban Kiểm soát,"Thành viên Hội đồng quản trị, Ban kiểm soát, Ban Tổng Giám đốc và các bên liên quan với các cá nhân này > Ban Kiểm soát",Ban Kiểm soát,20.233,9.000,20233.0,9000.0
