row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,Triệu VND,Triệu VND,,
Thu nhập từ hoạt động kinh doanh ngoại hồi,Thu nhập từ hoạt động kinh doanh ngoại hồi,Thu nhập từ hoạt động kinh doanh ngoại hồi,7.704.784,8.181.913,7704784.0,8181913.0
Thu từ kinh doanh ngoại tệ giao ngay,Thu từ kinh doanh ngoại tệ giao ngay,Thu từ kinh doanh ngoại tệ giao ngay,6.605.132,7.430.858,6605132.0,7430858.0
Thu từ các công cụ tài chính phải sinh,Thu từ các công cụ tài chính phải sinh,Thu từ các công cụ tài chính phải sinh,999.770,697.107,999770.0,697107.0
Thu từ kinh doanh vàng,Thu từ kinh doanh vàng,Thu từ kinh doanh vàng,99.882,53.948,99882.0,53948.0
Chi phí hoạt động kinh doanh ngoại hồi,Chi phí hoạt động kinh doanh ngoại hồi,Chi phí hoạt động kinh doanh ngoại hồi,(7.124.688),(7.508.117),-7124688.0,-7508117.0
Chi về kinh doanh ngoại tệ giao ngay,Chi về kinh doanh ngoại tệ giao ngay,Chi về kinh doanh ngoại tệ giao ngay,(5.887.186),(6.701.709),-5887186.0,-6701709.0
Chi từ các công cụ tài chính phải sinh,Chi từ các công cụ tài chính phải sinh,Chi từ các công cụ tài chính phải sinh,(1.224.054),(792.326),-1224054.0,-792326.0
Chi từ kinh doanh vàng,Chi từ kinh doanh vàng,Chi từ kinh doanh vàng,(13.448),(14.082),-13448.0,-14082.0
,,,580.096,673.796,580096.0,673796.0
