row_label_raw,row_label_full,col_0,Số cuối nămTriệu VND,Số đầu nămTriệu VND,numeric__Số cuối nămTriệu VND,numeric__Số đầu nămTriệu VND
Chứng khoán Nợ,Chứng khoán Nợ,Chứng khoán Nợ,Chứng khoán Nợ,Chứng khoán Nợ,,
Chứng khoán Chính phủ,Chứng khoán Nợ > Chứng khoán Chính phủ,Chứng khoán Chính phủ,-,1.995.721,,1995721.0
- Đã niêm yết,Chứng khoán Nợ > - Đã niêm yết,- Đã niêm yết,-,1.995.721,,1995721.0
Chứng khoán Nợ do các TCTD khác trong nước phát hành,Chứng khoán Nợ > Chứng khoán Nợ do các TCTD khác trong nước phát hành,Chứng khoán Nợ do các TCTD khác trong nước phát hành,-,1.035.642,,1035642.0
- Chưa niêm yết,Chứng khoán Nợ > - Chưa niêm yết,- Chưa niêm yết,-,1.035.642,,1035642.0
,,,-,3.031.363,,3031363.0
