row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,Triệu VND,Triệu VND,,
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",104.980.893,89.861.880,104980893.0,89861880.0
"Công ty trách nhiệm hữu hạn (""TNHH"")","Công ty trách nhiệm hữu hạn (""TNHH"")","Công ty trách nhiệm hữu hạn (""TNHH"")",39.842.769,47.563.043,39842769.0,47563043.0
Công ty Cổ phần,Công ty Cổ phần,Công ty Cổ phần,36.632.355,24.424.463,36632355.0,24424463.0
Doanh nghiệp Nhà nước,Doanh nghiệp Nhà nước,Doanh nghiệp Nhà nước,1.775.329,1.956.355,1775329.0,1956355.0
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,51.677,347.492,51677.0,347492.0
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,293.352,267.399,293352.0,267399.0
Hợp tác xã và Liên hiệp Hợp tác xã,Hợp tác xã và Liên hiệp Hợp tác xã,Hợp tác xã và Liên hiệp Hợp tác xã,134.360,108.424,134360.0,108424.0
Thành phần kinh tế khác,Thành phần kinh tế khác,Thành phần kinh tế khác,505.128,625.841,505128.0,625841.0
,,,184.215.863,165.154.897,184215863.0,165154897.0
