row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2015 > VND,01/01/2015 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2015 > VND,numeric__01/01/2015 > VND
200,200,200,B. TÀI SẢN DÀI HẠN,,5.116.363.458.967,4.916.148.602.900,,,5116363458967.0,4916148602900.0
210,210,210,I. Các khoản phải thu dài hạn,,202.333.413.815,203.333.986.865,,,202333413815.0,203333986865.0
216,216,216,1. Phải thu dài hạn khác,7,202.333.413.815,203.333.986.865,,7.0,202333413815.0,203333986865.0
220,220,220,II . Tài sản cố định,,1.460.696.286.466,1.500.361.715.905,,,1460696286466.0,1500361715905.0
221,221,221,1. Tài sản cố định hữu hình,11,1.368.798.104.418,1.408.526.297.246,,11.0,1368798104418.0,1408526297246.0
222,222,222,- Nguyên giá,,2.585.517.108.820,2.481.995.209.314,,,2585517108820.0,2481995209314.0
223,223,223,- Giá trị hao mòn luỹ kế,,(1.216.719.004.402),(1.073.468.912.068),,,-1216719004402.0,-1073468912068.0
224,224,224,2. Tài sản cố định thuê tài chính,12,6.290.743.835,4.934.431.826,,12.0,6290743835.0,4934431826.0
225,225,225,- Nguyên giá,,7.491.858.182,5.949.949.091,,,7491858182.0,5949949091.0
226,226,226,- Giá trị hao mòn luỹ kế,,(1.201.114.347),(1.015.517.265),,,-1201114347.0,-1015517265.0
227,227,227,3. Tài sản cố định vô hình,13,85.607.438.213,86.900.986.833,,13.0,85607438213.0,86900986833.0
228,228,228,- Nguyên giá,,100.349.121.061,100.308.621.061,,,100349121061.0,100308621061.0
229,229,229,- Giá trị hao mòn luỹ kế,,(14.741.682.848),(13.407.634.228),,,-14741682848.0,-13407634228.0
230,230,230,III. Bất động sản đầu tư,14,1.896.836.874.677,1.784.373.307.521,,14.0,1896836874677.0,1784373307521.0
231,231,231,- Nguyên giá,,2.244.376.916.650,2.073.043.181.840,,,2244376916650.0,2073043181840.0
232,232,232,- Giá trị hao mòn luỹ kế,,(347.540.041.973),(288.669.874.319),,,-347540041973.0,-288669874319.0
240,240,240,IV. Tài sản dở dang dài hạn,,604.664.931.167,380.116.641.423,,,604664931167.0,380116641423.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,15,604.664.931.167,380.116.641.423,,15.0,604664931167.0,380116641423.0
250,250,250,V. Đầu tư tài chính dài hạn,4,691.783.862.809,732.263.345.510,,4.0,691783862809.0,732263345510.0
251,251,251,1. Đầu tư vào công ty con,,532.284.776.890,522.084.776.890,,,532284776890.0,522084776890.0
252,252,252,"2. Đầu tư vào công ty liên doanh, liên kết",,306.686.483.673,306.686.483.673,,,306686483673.0,306686483673.0
253,253,253,3. Đầu tư góp vốn vào đơn vị khác,,5.282.682.344,4.112.682.344,,,5282682344.0,4112682344.0
254,254,254,4. Dự phòng đầu tư tài chính dài hạn,,(152.552.380.098),(100.702.897.397),,,-152552380098.0,-100702897397.0
255,255,255,5. Đầu tư nằm giữ đến ngày đáo hạn,,82.300.000,82.300.000,,,82300000.0,82300000.0
260,260,260,VI. Tài sản dài hạn khác,,260.048.090.033,315.699.605.676,,,260048090033.0,315699605676.0
261,261,261,1. Chi phí trả trước dài hạn,10,260.048.090.033,315.699.605.676,,10.0,260048090033.0,315699605676.0
270,270,270,TỔNG CỘNG TÀI SẢN,,8.774.908.542.543,9.747.954.431.110,,,8774908542543.0,9747954431110.0
