row_label_raw,row_label_full,col_0,31/12/2015,01/01/2015,numeric__31/12/2015,numeric__01/01/2015
,,,VND,VND,,
Lãi tiền vay phải trả,Lãi tiền vay phải trả,Lãi tiền vay phải trả,4.505.603.991,21.982.246.067,4505603991.0,21982246067.0
"Trích trước chi phí các dự án, công trình xây dựng","Trích trước chi phí các dự án, công trình xây dựng","Trích trước chi phí các dự án, công trình xây dựng",280.632.264.516,771.354.996.693,280632264516.0,771354996693.0
Trích trước chi phí sử dụng cơ sở hạ tầng khu công nghiệp,Trích trước chi phí sử dụng cơ sở hạ tầng khu công nghiệp,Trích trước chi phí sử dụng cơ sở hạ tầng khu công nghiệp,166.687.369.348,152.666.802.871,166687369348.0,152666802871.0
Chi phí hỗ trợ lãi vay cho khách hàng dự án Mễ Trì,Chi phí hỗ trợ lãi vay cho khách hàng dự án Mễ Trì,Chi phí hỗ trợ lãi vay cho khách hàng dự án Mễ Trì,11.820.129.127,50.670.042.201,11820129127.0,50670042201.0
Trích trước chi phí chiết khấu cho khách hàng,Trích trước chi phí chiết khấu cho khách hàng,Trích trước chi phí chiết khấu cho khách hàng,6.480.189.378,8.225.939.297,6480189378.0,8225939297.0
Tạm trích tiền thuê đất tại các Khu công nghiệp,Tạm trích tiền thuê đất tại các Khu công nghiệp,Tạm trích tiền thuê đất tại các Khu công nghiệp,11.598.136.243,9.148.039.050,11598136243.0,9148039050.0
Trích trước chi phí vận chuyển,Trích trước chi phí vận chuyển,Trích trước chi phí vận chuyển,4.482.205.227,5.032.504.813,4482205227.0,5032504813.0
Tạm trích tiền chậm nộp thuế GTGT,Tạm trích tiền chậm nộp thuế GTGT,Tạm trích tiền chậm nộp thuế GTGT,-,5.612.087.523,,5612087523.0
Trích trước các chi phí chưa có hóa đơn,Trích trước các chi phí chưa có hóa đơn,Trích trước các chi phí chưa có hóa đơn,-,708.550.650,,708550650.0
Trích trước chi phí Thuế Nhà thầu nước ngoài,Trích trước chi phí Thuế Nhà thầu nước ngoài,Trích trước chi phí Thuế Nhà thầu nước ngoài,-,1.356.622.902,,1356622902.0
Lãi quá hạn tiền thu từ bán cổ phần,Lãi quá hạn tiền thu từ bán cổ phần,Lãi quá hạn tiền thu từ bán cổ phần,1.279.000.000,1.279.000.000,1279000000.0,1279000000.0
Chi phí phải trả khác,Chi phí phải trả khác,Chi phí phải trả khác,9.418.961.883,18.606.379.705,9418961883.0,18606379705.0
,,,496.903.859.713,1.046.643.211.772,496903859713.0,1046643211772.0
