row_label_raw,row_label_full,col_0,31/12/2024 > Giá trịVND,31/12/2024 > Dự phòngVND,01/01/2024 > Giá trịVND,01/01/2024 > Dự phòngVND,numeric__31/12/2024 > Giá trịVND,numeric__31/12/2024 > Dự phòngVND,numeric__01/01/2024 > Giá trịVND,numeric__01/01/2024 > Dự phòngVND
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,,,,
a.1) Chi tiết theo nội dung,a.1) Chi tiết theo nội dung,a.1) Chi tiết theo nội dung,a.1) Chi tiết theo nội dung,a.1) Chi tiết theo nội dung,a.1) Chi tiết theo nội dung,a.1) Chi tiết theo nội dung,,,,
- Phải thu Công ty CP Đầu tư & Phát triển Tân Thành,a.1) Chi tiết theo nội dung > - Phải thu Công ty CP Đầu tư & Phát triển Tân Thành,- Phải thu Công ty CP Đầu tư & Phát triển Tân Thành,172.913.753.054,(28.602.365.709),172.913.753.054,(24.084.730.833),172913753054.0,-28602365709.0,172913753054.0,-24084730833.0
+ Tiền lãi cho vay ngắn hạn,a.1) Chi tiết theo nội dung > + Tiền lãi cho vay ngắn hạn,+ Tiền lãi cho vay ngắn hạn,57.029.572.232,(28.602.365.709),57.029.572.232,(24.084.730.833),57029572232.0,-28602365709.0,57029572232.0,-24084730833.0
+ Tiền lãi bổ sung theo thỏa thuận (1),a.1) Chi tiết theo nội dung > + Tiền lãi bổ sung theo thỏa thuận (1),+ Tiền lãi bổ sung theo thỏa thuận (1),115.884.180.822,-,115.884.180.822,-,115884180822.0,,115884180822.0,
"- Phải thu lãi tiền gửi, cho vay","a.1) Chi tiết theo nội dung > - Phải thu lãi tiền gửi, cho vay","- Phải thu lãi tiền gửi, cho vay",12.255.156.053,-,8.757.577.407,-,12255156053.0,,8757577407.0,
- Phải thu về tạm ứng,a.1) Chi tiết theo nội dung > - Phải thu về tạm ứng,- Phải thu về tạm ứng,13.914.351.875,-,13.792.998.956,-,13914351875.0,,13792998956.0,
"- Các khoản thể chấp, ký quỹ","a.1) Chi tiết theo nội dung > - Các khoản thể chấp, ký quỹ","- Các khoản thể chấp, ký quỹ",236.729.085,-,236.729.085,-,236729085.0,,236729085.0,
- Phải thu Cục thuế Bình Dương tiền hoàn thuế do hủy hợp đồng (2),a.1) Chi tiết theo nội dung > - Phải thu Cục thuế Bình Dương tiền hoàn thuế do hủy hợp đồng (2),- Phải thu Cục thuế Bình Dương tiền hoàn thuế do hủy hợp đồng (2),61.014.602.231,-,61.014.602.231,-,61014602231.0,,61014602231.0,
- Phải thu Công ty TNHH Đầu tư - Xây dựng Tân Phú tiền chênh lệch giá chuyển nhượng khu đất 43 ha (3),a.1) Chi tiết theo nội dung > - Phải thu Công ty TNHH Đầu tư - Xây dựng Tân Phú tiền chênh lệch giá chuyển nhượng khu đất 43 ha (3),- Phải thu Công ty TNHH Đầu tư - Xây dựng Tân Phú tiền chênh lệch giá chuyển nhượng khu đất 43 ha (3),87.986.422.597,-,87.986.422.597,-,87986422597.0,,87986422597.0,
- Phải thu khác,a.1) Chi tiết theo nội dung > - Phải thu khác,- Phải thu khác,3.945.049.919,-,2.243.622.083,-,3945049919.0,,2243622083.0,
,,,352.266.064.814,(28.602.365.709),346.945.705.413,(24.084.730.833),352266064814.0,-28602365709.0,346945705413.0,-24084730833.0
a.2) Chi tiết theo đối tượng,a.2) Chi tiết theo đối tượng,a.2) Chi tiết theo đối tượng,a.2) Chi tiết theo đối tượng,a.2) Chi tiết theo đối tượng,a.2) Chi tiết theo đối tượng,a.2) Chi tiết theo đối tượng,,,,
Bên liên quan,a.2) Chi tiết theo đối tượng > Bên liên quan,Bên liên quan,173.786.402.790,(28.602.365.709),173.587.446.801,(24.084.730.833),173786402790.0,-28602365709.0,173587446801.0,-24084730833.0
- Công ty TNHH MTV Đầu tư và Quản lý Dự án Bình Dương,a.2) Chi tiết theo đối tượng > - Công ty TNHH MTV Đầu tư và Quản lý Dự án Bình Dương,- Công ty TNHH MTV Đầu tư và Quản lý Dự án Bình Dương,872.649.736,-,673.693.747,-,872649736.0,,673693747.0,
- Công ty CP Đầu tư & Phát triển Tân Thành,a.2) Chi tiết theo đối tượng > - Công ty CP Đầu tư & Phát triển Tân Thành,- Công ty CP Đầu tư & Phát triển Tân Thành,172.913.753.054,(28.602.365.709),172.913.753.054,(24.084.730.833),172913753054.0,-28602365709.0,172913753054.0,-24084730833.0
Bên khác,a.2) Chi tiết theo đối tượng > Bên khác,Bên khác,178.479.662.024,-,173.358.258.612,-,178479662024.0,,173358258612.0,
- Công ty TNHH Đầu tư - Xây dựng Tân Phú,a.2) Chi tiết theo đối tượng > - Công ty TNHH Đầu tư - Xây dựng Tân Phú,- Công ty TNHH Đầu tư - Xây dựng Tân Phú,87.986.422.597,-,87.986.422.597,-,87986422597.0,,87986422597.0,
- Cục thuế Bình Dương,a.2) Chi tiết theo đối tượng > - Cục thuế Bình Dương,- Cục thuế Bình Dương,61.014.602.231,-,61.014.602.231,-,61014602231.0,,61014602231.0,
