row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2024,Năm 2023,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2024,numeric__Năm 2023
,,,,,VND,VND,,,,
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,26,988.625.452.359,1.158.033.524.801,,26.0,988625452359.0,1158033524801.0
02,02,02,2. Các khoản giảm trừ doanh thu,27,1.434.514.231,1.578.339.946,,27.0,1434514231.0,1578339946.0
10,10,10,3. Doanh thu thuần bán hàng và cung cấp dịch vụ,,987.190.938.128,1.156.455.184.855,,,987190938128.0,1156455184855.0
11,11,11,4. Giá vốn hàng bán,28,687.342.463.448,797.986.459.244,,28.0,687342463448.0,797986459244.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,299.848.474.680,358.468.725.611,,,299848474680.0,358468725611.0
21,21,21,6. Doanh thu hoạt động tài chính,29,41.642.485.223,48.637.233.062,,29.0,41642485223.0,48637233062.0
22,22,22,7. Chi phí tài chính,30,8.475.321.464,22.213.656.423,,30.0,8475321464.0,22213656423.0
23,23,23,Trong đó: Chi phí lãi vay,,3.026.302.566,10.862.555.725,,,3026302566.0,10862555725.0
24,24,24,"8. Phần lãi hoặc lỗ trong công ty liên doanh, liên kết",,77.482.884.976,89.169.150.642,,,77482884976.0,89169150642.0
25,25,25,9. Chi phí bán hàng,31,34.997.577.421,43.055.752.075,,31.0,34997577421.0,43055752075.0
26,26,26,10. Chi phí quản lý doanh nghiệp,32,236.876.221.312,267.185.138.082,,32.0,236876221312.0,267185138082.0
30,30,30,11. Lợi nhuận thuần từ hoạt động kinh doanh,,138.624.724.682,163.820.562.735,,,138624724682.0,163820562735.0
31,31,31,12. Thu nhập khác,33,9.998.676.865,5.220.753.845,,33.0,9998676865.0,5220753845.0
32,32,32,13. Chi phí khác,34,2.606.223.225,1.722.568.149,,34.0,2606223225.0,1722568149.0
40,40,40,14. Lợi nhuận khác,,7.392.453.640,3.498.185.696,,,7392453640.0,3498185696.0
50,50,50,15. Tổng lợi nhuận kế toán trước thuế,,146.017.178.322,167.318.748.431,,,146017178322.0,167318748431.0
51,51,51,16. Chi phí thuế thu nhập doanh nghiệp hiện hành,35,33.701.979.733,45.256.337.549,,35.0,33701979733.0,45256337549.0
52,52,52,17. Chi phí thuế thu nhập doanh nghiệp hoãn lại,36,(12.322.114.453),3.551.999.916,,36.0,-12322114453.0,3551999916.0
60,60,60,18. Lợi nhuận sau thuế thu nhập doanh nghiệp,,124.637.313.042,118.510.410.966,,,124637313042.0,118510410966.0
61,61,61,19. Lợi nhuận sau thuế của Công ty mẹ,,79.251.720.741,103.621.125.313,,,79251720741.0,103621125313.0
62,62,62,20. Lợi nhuận sau thuế của cổ đông không kiểm soát,,45.385.592.301,14.889.285.653,,,45385592301.0,14889285653.0
70,70,70,21. Lãi cơ bản trên cổ phiếu,37,240,328,,37.0,240.0,328.0
