row_label_raw,row_label_full,"Sản xuất, kinh doanh thương mại, dịch vụ",Kinh doanh hạ tầng khu công nghiệp,Các hoạt động khác,Tổng cộng các bộ phận,Tổng cộng toàn doanh nghiệp,numeric__Kinh doanh hạ tầng khu công nghiệp,numeric__Các hoạt động khác,numeric__Tổng cộng các bộ phận,numeric__Tổng cộng toàn doanh nghiệp
VND,VND,VND,VND,VND,VND,VND,,,,
889.912.942.501,VND > 889.912.942.501,889.912.942.501,91.038.706.827,6.239.288.800,987.190.938.128,987.190.938.128,91038706827.0,6239288800.0,987190938128.0,987190938128.0
234.738.590.558,VND > 234.738.590.558,234.738.590.558,66.320.676.674,(1.210.792.552),299.848.474.680,299.848.474.680,66320676674.0,-1210792552.0,299848474680.0,299848474680.0
9.965.518.169,VND > 9.965.518.169,9.965.518.169,11.597.706.637,-,21.563.224.806,21.563.224.806,11597706637.0,,21563224806.0,21563224806.0
4.344.465.248.580,VND > 4.344.465.248.580,4.344.465.248.580,1.146.232.221.006,81.065.864.067,5.571.763.333.653,5.571.763.333.653,1146232221006.0,81065864067.0,5571763333653.0,5571763333653.0
4.344.465.248.580,VND > 4.344.465.248.580,4.344.465.248.580,1.146.232.221.006,81.065.864.067,5.571.763.333.653,5.571.763.333.653,1146232221006.0,81065864067.0,5571763333653.0,5571763333653.0
923.032.480.870,VND > 923.032.480.870,923.032.480.870,448.777.770.463,12.662.504.629,1.384.472.755.962,1.384.472.755.962,448777770463.0,12662504629.0,1384472755962.0,1384472755962.0
,,,,,202.009.062.151,202.009.062.151,,,202009062151.0,202009062151.0
923.032.480.870,VND > 923.032.480.870,923.032.480.870,448.777.770.463,12.662.504.629,1.586.481.818.113,1.586.481.818.113,448777770463.0,12662504629.0,1586481818113.0,1586481818113.0
