row_label_raw,row_label_full,col_0,Mã chứng khoán,Địa chỉ,31/12/2024 > Tỷ lệ lợi ích,31/12/2024 > Tỷ lệ quyền biểu quyết,31/12/2024 > Giá trị ghi sở theo phương pháp Vốn chủ sở hữu,01/01/2024 > Tỷ lệ lợi ích,01/01/2024 > Tỷ lệ quyền biểu quyết,01/01/2024 > Giá trị ghi sở theo phương pháp Vốn chủ sở hữu,numeric__Mã chứng khoán,numeric__Địa chỉ,numeric__31/12/2024 > Tỷ lệ lợi ích,numeric__31/12/2024 > Tỷ lệ quyền biểu quyết,numeric__31/12/2024 > Giá trị ghi sở theo phương pháp Vốn chủ sở hữu,numeric__01/01/2024 > Tỷ lệ lợi ích,numeric__01/01/2024 > Tỷ lệ quyền biểu quyết,numeric__01/01/2024 > Giá trị ghi sở theo phương pháp Vốn chủ sở hữu
,,,,,,,VND,,,VND,,,,,,,,
- Công ty Cổ phần Phát triển Phú Mỹ,- Công ty Cổ phần Phát triển Phú Mỹ,- Công ty Cổ phần Phát triển Phú Mỹ,,Tinh Bình Dương,"35,00%","35,00%",29.062.080.416,"35,00%","35,00%",49.052.241.080,,,0.35,0.35,29062080416.0,0.35,0.35,49052241080.0
- Công ty TNHH FrieslandCampina Việt Nam,- Công ty TNHH FrieslandCampina Việt Nam,- Công ty TNHH FrieslandCampina Việt Nam,,Tinh Bình Dương,"30,00%","30,00%",81.341.049.171,"30,00%","30,00%",130.476.956.315,,,0.3,0.3,81341049171.0,0.3,0.3,130476956315.0
- Công ty Cổ phần Bệnh viện Đa khoa Quốc tế Hạnh Phúc,- Công ty Cổ phần Bệnh viện Đa khoa Quốc tế Hạnh Phúc,- Công ty Cổ phần Bệnh viện Đa khoa Quốc tế Hạnh Phúc,,Tinh Bình Dương,"24,00%","24,00%",164.427.813.622,"27,52%","24,00%",169.655.733.087,,,0.24,0.24,164427813622.0,0.2752,0.24,169655733087.0
- Công ty Cổ phần Hưng Vương,- Công ty Cổ phần Hưng Vương,- Công ty Cổ phần Hưng Vương,,Tinh Bình Dương,"30,90%","30,90%",19.898.639.040,"30,90%","30,90%",3.414.669.512,,,0.309,0.309,19898639040.0,0.309,0.309,3414669512.0
- Công ty TNHH YCH-PROTRADE,- Công ty TNHH YCH-PROTRADE,- Công ty TNHH YCH-PROTRADE,,Tinh Bình Dương,"30,00%","30,00%",131.947.725.889,"30,00%","30,00%",105.057.003.487,,,0.3,0.3,131947725889.0,0.3,0.3,105057003487.0
- Công ty Cổ phần Đầu tư & Phát triển Tân Thành,- Công ty Cổ phần Đầu tư & Phát triển Tân Thành,- Công ty Cổ phần Đầu tư & Phát triển Tân Thành,,Tinh Bình Dương,"41,74%","30,00%",92.820.245.447,"41,74%","30,00%",97.563.285.996,,,0.4174,0.3,92820245447.0,0.4174,0.3,97563285996.0
- Công ty Cổ phần May mặc Bình Dương,- Công ty Cổ phần May mặc Bình Dương,- Công ty Cổ phần May mặc Bình Dương,BDG,Tinh Bình Dương,"47,71%","47,71%",311.331.206.625,"47,71%","47,71%",262.881.619.776,,,0.4771,0.4771,311331206625.0,0.4771,0.4771,262881619776.0
,,,,,,,830.828.760.210,,,818.101.509.253,,,,,830828760210.0,,,818101509253.0
