row_label_raw,row_label_full,Thuế giá trị gia tăng,Phải thu > 38.088.545,Phải nộp > 11.908.121.176,Số phải nộp trong năm > 120.902.847.847,Số đã thực nộp trong năm > 88.245.650.104,Phải thu,Phải nộp > 44.560.112.628,numeric__Phải thu > 38.088.545,numeric__Phải nộp > 11.908.121.176,numeric__Số phải nộp trong năm > 120.902.847.847,numeric__Số đã thực nộp trong năm > 88.245.650.104,numeric__Phải thu,numeric__Phải nộp > 44.560.112.628
Thuế GTGT hàng nhập khẩu,Thuế GTGT hàng nhập khẩu,Thuế GTGT hàng nhập khẩu,,,87.577.705.382,87.577.705.382,,,,,87577705382.0,87577705382.0,,
Thuế nhà đất và tiền thuê đất,Thuế nhà đất và tiền thuê đất,Thuế nhà đất và tiền thuê đất,,,2.623.407.433,1.349.777.472,,1.273.629.961,,,2623407433.0,1349777472.0,,1273629961.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,361.181.852,42.304.846.292,50.355.245.844,86.972.712.084,,61.396.261.108,361181852.0,42304846292.0,50355245844.0,86972712084.0,,61396261108.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,5.987.549.122,7.245.332.430,30.593.205.134,15.637.568.763,343.978.808,16.575.126.165,5987549122.0,7245332430.0,30593205134.0,15637568763.0,343978808.0,16575126165.0
"Các khoản phí, lệ phí, thuế khác","Các khoản phí, lệ phí, thuế khác","Các khoản phí, lệ phí, thuế khác",64.823.605,50.195.999,7.636.800,16.159.201,64.000.000,23.945.920,64823605.0,50195999.0,7636800.0,16159201.0,64000000.0,23945920.0
Cộng,Cộng,Cộng,6.451.643.124,61.508.495.897,292.060.048.440,279.799.573.006,407.978.808,123.829.075.782,6451643124.0,61508495897.0,292060048440.0,279799573006.0,407978808.0,123829075782.0
