row_label_raw,row_label_full,col_0,31/12/2020,01/01/2020,numeric__31/12/2020,numeric__01/01/2020
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,4.559.749.525,6.207.677.948,4559749525.0,6207677948.0
"Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng",2.838.577.984,3.633.331.681,2838577984.0,3633331681.0
Các khoản khác,Các khoản khác,Các khoản khác,1.721.171.541,2.574.346.267,1721171541.0,2574346267.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,400.235.146.520,413.275.595.979,400235146520.0,413275595979.0
Tiền thuê đất Sa Đéc,Tiền thuê đất Sa Đéc,Tiền thuê đất Sa Đéc,51.495.022.802,52.606.426.178,51495022802.0,52606426178.0
Tiền thuê đất nhà máy năng lượng mặt trời Tịnh Biên,Tiền thuê đất nhà máy năng lượng mặt trời Tịnh Biên,Tiền thuê đất nhà máy năng lượng mặt trời Tịnh Biên,288.178.759.313,287.451.373.020,288178759313.0,287451373020.0
"Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng",28.913.180.590,40.995.149.296,28913180590.0,40995149296.0
Các khoản khác,Các khoản khác,Các khoản khác,31.648.183.815,32.222.647.485,31648183815.0,32222647485.0
d) Tài sản thuế thu nhập hoãn lại,d) Tài sản thuế thu nhập hoãn lại,d) Tài sản thuế thu nhập hoãn lại,2.576.809.910,4.182.884.116,2576809910.0,4182884116.0
Thuế thu nhập hoãn lại,Thuế thu nhập hoãn lại,Thuế thu nhập hoãn lại,2.576.809.910,4.182.884.116,2576809910.0,4182884116.0
c) Lợi thể thương mại,c) Lợi thể thương mại,c) Lợi thể thương mại,229.361.531.316,265.653.564.036,229361531316.0,265653564036.0
Giá trị LTTM phát sinh từ việc mua Công ty con,Giá trị LTTM phát sinh từ việc mua Công ty con,Giá trị LTTM phát sinh từ việc mua Công ty con,229.361.531.316,265.653.564.036,229361531316.0,265653564036.0
Cộng,Cộng,Cộng,636.733.237.271,689.319.722.079,636733237271.0,689319722079.0
