row_label_raw,row_label_full,"Giá trị còn lại TSCĐ và chi phí thanh lý, nhượng bán TSCĐ",Năm 2020 > 279.585.495,Năm 2019 > 12.208.337,numeric__Năm 2020 > 279.585.495,numeric__Năm 2019 > 12.208.337
Các khoản bị phạt,Các khoản bị phạt,Các khoản bị phạt,2.280.961.233,14.181.255.247,2280961233.0,14181255247.0
Các khoản khác,Các khoản khác,Các khoản khác,4.070.667.819,11.202.421.999,4070667819.0,11202421999.0
Cộng,Cộng,Cộng,6.631.214.547,25.395.885.583,6631214547.0,25395885583.0
