row_label_raw,row_label_full,Ngoại tệ các loại,31/12/2020,01/01/2020,numeric__31/12/2020,numeric__01/01/2020
- Dollar Mỹ (USD),- Dollar Mỹ (USD),- Dollar Mỹ (USD),"1.445.682,11","1.305.426,37",1445682.11,1305426.37
- Bảng Anh (EUR),- Bảng Anh (EUR),- Bảng Anh (EUR),"4.947,92","4.969,75",4947.92,4969.75
- Đô la Hồng Kông (HKD),- Đô la Hồng Kông (HKD),- Đô la Hồng Kông (HKD),"14.860,00","14.860,00",14860.0,14860.0
- Nhân dân tệ (CNY),- Nhân dân tệ (CNY),- Nhân dân tệ (CNY),"13.834,60","7.788,60",13834.6,7788.6
- Yên Nhật (JPY),- Yên Nhật (JPY),- Yên Nhật (JPY),"1.957.934,00","1.567.664,00",1957934.0,1567664.0
