row_label_raw,row_label_full,col_0,31/12/2021,Đầu tư tăng thêm,Các khoản điều chỉnh tăng giảm,Phân chia lãi lỗ từ các công ty liên doanh liên kết,01/01/2021,numeric__31/12/2021,numeric__Đầu tư tăng thêm,numeric__Các khoản điều chỉnh tăng giảm,numeric__Phân chia lãi lỗ từ các công ty liên doanh liên kết,numeric__01/01/2021
"Đầu tư vào công ty liên doanh, liên kết (****)","Đầu tư vào công ty liên doanh, liên kết (****)","Đầu tư vào công ty liên doanh, liên kết (****)","Đầu tư vào công ty liên doanh, liên kết (****)","Đầu tư vào công ty liên doanh, liên kết (****)","Đầu tư vào công ty liên doanh, liên kết (****)","Đầu tư vào công ty liên doanh, liên kết (****)","Đầu tư vào công ty liên doanh, liên kết (****)",,,,,
- Công ty Cổ phần Đầu tư và Xây dựng ICV Việt Nam,"Đầu tư vào công ty liên doanh, liên kết (****) > - Công ty Cổ phần Đầu tư và Xây dựng ICV Việt Nam",- Công ty Cổ phần Đầu tư và Xây dựng ICV Việt Nam,16.141.582.478,-,-,1.160.936.913,14.980.645.565,16141582478.0,,,1160936913.0,14980645565.0
- Công ty Cổ phần Đầu tư BOT Đẻo Cả Khánh Hòa,"Đầu tư vào công ty liên doanh, liên kết (****) > - Công ty Cổ phần Đầu tư BOT Đẻo Cả Khánh Hòa",- Công ty Cổ phần Đầu tư BOT Đẻo Cả Khánh Hòa,309.583.639.131,-,-,9.210.828.639,300.372.810.492,309583639131.0,,,9210828639.0,300372810492.0
- Công ty Cổ phần BOT Bắc Giang Lạng Sơn Hữu Nghị,"Đầu tư vào công ty liên doanh, liên kết (****) > - Công ty Cổ phần BOT Bắc Giang Lạng Sơn Hữu Nghị",- Công ty Cổ phần BOT Bắc Giang Lạng Sơn Hữu Nghị,135.648.682.337,10.000.000.000,-,1.014.691.636,124.633.990.701,135648682337.0,10000000000.0,,1014691636.0,124633990701.0
- Công ty Cổ phần Đầu tư Vinalog,"Đầu tư vào công ty liên doanh, liên kết (****) > - Công ty Cổ phần Đầu tư Vinalog",- Công ty Cổ phần Đầu tư Vinalog,-,9.000.000.000,(9.000.000.000),-,-,,9000000000.0,-9000000000.0,,
Cộng,"Đầu tư vào công ty liên doanh, liên kết (****) > Cộng",Cộng,461.373.903.946,19.000.000.000,(9.000.000.000),11.386.457.188,439.987.446.758,461373903946.0,19000000000.0,-9000000000.0,11386457188.0,439987446758.0
