row_label_raw,row_label_full,col_0,Cả năm > 2021,Cả năm > 2020,numeric__Cả năm > 2021,numeric__Cả năm > 2020
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",314.619.680.605,120.524.348.003,314619680605.0,120524348003.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,277.779.506.966,236.717.136.380,277779506966.0,236717136380.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,262.004.301.965,151.201.044.069,262004301965.0,151201044069.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,48.901.537.141,283.283.257.742,48901537141.0,283283257742.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,91.069.055.166,102.624.449.830,91069055166.0,102624449830.0
Cộng,Cộng,Cộng,994.374.081.843,894.350.236.024,994374081843.0,894350236024.0
