row_label_raw,row_label_full,col_0,Cả năm > 2021,Cả năm > 2020,numeric__Cả năm > 2021,numeric__Cả năm > 2020
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",6.826.327.951,7.754.138.462,6826327951.0,7754138462.0
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",15.000.000.000,-,15000000000.0,
Cộng,Cộng,Cộng,21.826.327.951,7.754.138.462,21826327951.0,7754138462.0
