row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2021,Từ 01 năm trở xuống,Trên 01 năm đến 05 năm,Trên 05 năm,Cộng,numeric__Từ 01 năm trở xuống,numeric__Trên 01 năm đến 05 năm,numeric__Trên 05 năm,numeric__Cộng
Phải trả cho người bán,Phải trả cho người bán,Phải trả cho người bán,1.129.432.579.788,451.366.071.030,-,1.580.798.650.818,1129432579788.0,451366071030.0,,1580798650818.0
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,7.648.775.163,-,-,7.648.775.163,7648775163.0,,,7648775163.0
Vay và nợ,Vay và nợ,Vay và nợ,235.859.659.318,4.746.804.950.000,16.124.997.393.134,21.107.662.002.452,235859659318.0,4746804950000.0,16124997393134.0,21107662002452.0
Chỉ phí phải trả,Chỉ phí phải trả,Chỉ phí phải trả,1.219.139.570.799,1.505.290.708.706,-,2.724.430.279.505,1219139570799.0,1505290708706.0,,2724430279505.0
Các khoản phải trả phải nộp khác,Các khoản phải trả phải nộp khác,Các khoản phải trả phải nộp khác,585.416.960.613,67.032.980.636,-,652.449.941.249,585416960613.0,67032980636.0,,652449941249.0
Cộng,Cộng,Cộng,3.177.497.545.681,6.770.494.710.372,16.124.997.393.134,26.072.989.649.187,3177497545681.0,6770494710372.0,16124997393134.0,26072989649187.0
