row_label_raw,row_label_full,col_0,31/12/2021,%,01/01/2021,%_1,numeric__31/12/2021,numeric__%,numeric__01/01/2021,numeric__%_1
- Công ty CP Tập Đoàn Đẻo Cả (*),- Công ty CP Tập Đoàn Đẻo Cả (*),- Công ty CP Tập Đoàn Đẻo Cả (*),37.892.550.000,"1,42%",37.892.550.000,"1,42%",37892550000.0,0.014199999999999999,37892550000.0,0.014199999999999999
- Hồ Minh Hoàng,- Hồ Minh Hoàng,- Hồ Minh Hoàng,18.000.000.000,"0,67%",18.000.000.000,"0,67%",18000000000.0,0.0067,18000000000.0,0.0067
- Công ty CP Đầu tư Hải Thạch B.O.T,- Công ty CP Đầu tư Hải Thạch B.O.T,- Công ty CP Đầu tư Hải Thạch B.O.T,677.831.250.000,"25,35%",1.317.831.250.000,"49,29%",677831250000.0,0.2535,1317831250000.0,0.4929
- Công ty CP Đầu tư Hạ tầng Miền Bắc,- Công ty CP Đầu tư Hạ tầng Miền Bắc,- Công ty CP Đầu tư Hạ tầng Miền Bắc,-,"0,00%",882.303.650.000,"33,00%",,0.0,882303650000.0,0.33
- Công ty CP tập đoàn Hải Thạch,- Công ty CP tập đoàn Hải Thạch,- Công ty CP tập đoàn Hải Thạch,-,"0,00%",122.000.000.000,"4,56%",,0.0,122000000000.0,0.045599999999999995
- Công ty CP Đầu tư thương mại Quốc tế Hà Thành,- Công ty CP Đầu tư thương mại Quốc tế Hà Thành,- Công ty CP Đầu tư thương mại Quốc tế Hà Thành,-,"0,00%",108.331.000.000,"4,05%",,0.0,108331000000.0,0.0405
- Công ty CP BOT Hưng Phát,- Công ty CP BOT Hưng Phát,- Công ty CP BOT Hưng Phát,-,"0,00%",164.000.000.000,"6,13%",,0.0,164000000000.0,0.0613
- Vốn góp của các đối tượng khác,- Vốn góp của các đối tượng khác,- Vốn góp của các đối tượng khác,1.940.117.100.000,"72,56%",23.482.450.000,"0,88%",1940117100000.0,0.7256,23482450000.0,0.0088
Cộng,Cộng,Cộng,2.673.840.900.000,"100,00%",2.673.840.900.000,"100,00%",2673840900000.0,1.0,2673840900000.0,1.0
