row_label_raw,row_label_full,col_0,Số đầu năm > Phải thu,Số đầu năm > Phải trả,Số phải nộp trong năm,Số đã thực nộp trong năm,Số cuối năm > Phải thu,Số cuối năm > Phải trả,numeric__Số đầu năm > Phải thu,numeric__Số đầu năm > Phải trả,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số cuối năm > Phải thu,numeric__Số cuối năm > Phải trả
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,-,4.601.890.608,50.178.806.699,17.553.062.468,-,37.227.634.839,,4601890608.0,50178806699.0,17553062468.0,,37227634839.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,-,957.998.402,735.038.822,1.250.847.110,-,442.190.114,,957998402.0,735038822.0,1250847110.0,,442190114.0
Thuế GTGT,Thuế GTGT,Thuế GTGT,2.293.289.206,9.505.076.943,64.243.446.588,68.893.887.858,2.402.093.441,4.963.439.908,2293289206.0,9505076943.0,64243446588.0,68893887858.0,2402093441.0,4963439908.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,-,-,133.969.826,133.969.826,-,-,,,133969826.0,133969826.0,,
"Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất",-,-,466.476.469,466.476.469,-,-,,,466476469.0,466476469.0,,
Thuế khác,Thuế khác,Thuế khác,118.911.073,962.146.486,11.291.680.284,11.222.753.261,118.911.073,1.031.073.509,118911073.0,962146486.0,11291680284.0,11222753261.0,118911073.0,1031073509.0
Cộng,Cộng,Cộng,2.412.200.279,16.027.112.439,127.049.418.688,99.520.996.992,2.521.004.514,43.664.338.370,2412200279.0,16027112439.0,127049418688.0,99520996992.0,2521004514.0,43664338370.0
