row_label_raw,row_label_full,col_0,Giá gốc,Giá trị ghi số,Giá gốc_1,Giá trị ghi số_1,numeric__Giá gốc,numeric__Giá trị ghi số,numeric__Giá gốc_1,numeric__Giá trị ghi số_1
a1) Ngân hạn,a1) Ngân hạn,a1) Ngân hạn,70.208.972.303,70.208.972.303,-,-,70208972303.0,70208972303.0,,
- Tiền gửi có kỳ hạn (*),- Tiền gửi có kỳ hạn (*),- Tiền gửi có kỳ hạn (*),70.208.972.303,70.208.972.303,-,-,70208972303.0,70208972303.0,,
a2) Dải hạn,a2) Dải hạn,a2) Dải hạn,17.000.000.000,17.000.000.000,17.000.000.000,17.000.000.000,17000000000.0,17000000000.0,17000000000.0,17000000000.0
- Tiền gửi tại Ngân hàng Vietinbank (**),- Tiền gửi tại Ngân hàng Vietinbank (**),- Tiền gửi tại Ngân hàng Vietinbank (**),15.000.000.000,15.000.000.000,15.000.000.000,15.000.000.000,15000000000.0,15000000000.0,15000000000.0,15000000000.0
- Trải phiếu (***),- Trải phiếu (***),- Trải phiếu (***),2.000.000.000,2.000.000.000,2.000.000.000,2.000.000.000,2000000000.0,2000000000.0,2000000000.0,2000000000.0
Cộng,Cộng,Cộng,87.208.972.303,87.208.972.303,17.000.000.000,17.000.000.000,87208972303.0,87208972303.0,17000000000.0,17000000000.0
