row_label_raw,row_label_full,col_0,Cả năm > 2021,Cả năm > 2020,numeric__Cả năm > 2021,numeric__Cả năm > 2020
Hàng bán bị trả lại,Hàng bán bị trả lại,Hàng bán bị trả lại,-,1.189.110.727,,1189110727.0
Cộng,Cộng,Cộng,-,1.189.110.727,,1189110727.0
