row_label_raw,row_label_full,col_0,Cả năm > 2021,Cả năm > 2020,numeric__Cả năm > 2021,numeric__Cả năm > 2020
Lợi nhuận phân bổ cho cổ đông sở hữu CP phổ thông,Lợi nhuận phân bổ cho cổ đông sở hữu CP phổ thông,Lợi nhuận phân bổ cho cổ đông sở hữu CP phổ thông,268.873.236.620,137.187.847.817,268873236620.0,137187847817.0
"Quỹ khen thưởng, phúc lợi trích từ lợi nhuận sau thuế","Quỹ khen thưởng, phúc lợi trích từ lợi nhuận sau thuế","Quỹ khen thưởng, phúc lợi trích từ lợi nhuận sau thuế",-,-,,
Số lượng CP phổ thông dự kiến phát hành thêm,"Quỹ khen thưởng, phúc lợi trích từ lợi nhuận sau thuế > Số lượng CP phổ thông dự kiến phát hành thêm",Số lượng CP phổ thông dự kiến phát hành thêm,267.384.090,-,267384090.0,
Số lượng CP phổ thông đang lưu hành bình quân trong kỳ,"Quỹ khen thưởng, phúc lợi trích từ lợi nhuận sau thuế > Số lượng CP phổ thông đang lưu hành bình quân trong kỳ",Số lượng CP phổ thông đang lưu hành bình quân trong kỳ,267.384.090,243.490.939,267384090.0,243490939.0
Lãi suy giảm trên cổ phiếu (*),"Quỹ khen thưởng, phúc lợi trích từ lợi nhuận sau thuế > Lãi suy giảm trên cổ phiếu (*)",Lãi suy giảm trên cổ phiếu (*),503,563,503.0,563.0
