row_label_raw,row_label_full,b) Vay dài hạn > Trên 5 năm > -Ngân hàng TM Cổ phần Công thương Việt Nam - CN Hà Nội > + Hợp đồng tin dụng số 01/2015-HDTDDA/NHCT106-DEOCA,31/12/2021 > Giá trị > 20.653.493.393.134 > 19.693.052.822.777 > 2.174.867.320.571,31/12/2021 > Số có khả năng trả nợ > 20.653.493.393.134 > 19.693.052.822.777 > 2.174.867.320.571,Trong năm > Tăng > 175.930.671.100 > 175.740.899.695 > -,Trong năm > Giảm > 172.135.452.356 > 166.218.452.356 > 31.547.744.818,01/01/2021 > Giá trị > 20.649.698.174.390 > 19.683.530.375.438 > 2.206.415.065.389,01/01/2021 > Số có khả năng trả nợ > 20.649.698.174.390 > 19.683.530.375.438 > 2.206.415.065.389,numeric__31/12/2021 > Giá trị > 20.653.493.393.134 > 19.693.052.822.777 > 2.174.867.320.571,numeric__31/12/2021 > Số có khả năng trả nợ > 20.653.493.393.134 > 19.693.052.822.777 > 2.174.867.320.571,numeric__Trong năm > Tăng > 175.930.671.100 > 175.740.899.695 > -,numeric__Trong năm > Giảm > 172.135.452.356 > 166.218.452.356 > 31.547.744.818,numeric__01/01/2021 > Giá trị > 20.649.698.174.390 > 19.683.530.375.438 > 2.206.415.065.389,numeric__01/01/2021 > Số có khả năng trả nợ > 20.649.698.174.390 > 19.683.530.375.438 > 2.206.415.065.389
+ Hợp đồng tin dụng số 01/2016-HDTDDA/NHCT106-DEOCA,+ Hợp đồng tin dụng số 01/2016-HDTDDA/NHCT106-DEOCA,+ Hợp đồng tin dụng số 01/2016-HDTDDA/NHCT106-DEOCA,3.224.700.940.683,3.224.700.940.683,175.740.899.695,29.613.000.000,3.078.573.040.988,3.078.573.040.988,3224700940683.0,3224700940683.0,175740899695.0,29613000000.0,3078573040988.0,3078573040988.0
+ Hợp đồng tin dụng số 02-2013-HDTDDA/NHCT106-DEOCA,+ Hợp đồng tin dụng số 02-2013-HDTDDA/NHCT106-DEOCA,+ Hợp đồng tin dụng số 02-2013-HDTDDA/NHCT106-DEOCA,4.605.403.867.855,4.605.403.867.855,-,43.000.000.000,4.648.403.867.855,4.648.403.867.855,4605403867855.0,4605403867855.0,,43000000000.0,4648403867855.0,4648403867855.0
+ Hợp đồng tin dụng số 02/2015-HDTDDA/NHCT106-DEOCA,+ Hợp đồng tin dụng số 02/2015-HDTDDA/NHCT106-DEOCA,+ Hợp đồng tin dụng số 02/2015-HDTDDA/NHCT106-DEOCA,1.037.991.240.733,1.037.991.240.733,-,8.599.000.000,1.046.590.240.733,1.046.590.240.733,1037991240733.0,1037991240733.0,,8599000000.0,1046590240733.0,1046590240733.0
+ Hợp đồng tin dụng số 01/2017-HDTDDA/NHCT106-BOT BGLS,+ Hợp đồng tin dụng số 01/2017-HDTDDA/NHCT106-BOT BGLS,+ Hợp đồng tin dụng số 01/2017-HDTDDA/NHCT106-BOT BGLS,8.650.089.452.935,8.650.089.452.935,-,53.458.707.538,8.703.548.160.473,8.703.548.160.473,8650089452935.0,8650089452935.0,,53458707538.0,8703548160473.0,8703548160473.0
- Ngân hàng TMCP Việt À - CN Hà Nội,- Ngân hàng TMCP Việt À - CN Hà Nội,- Ngân hàng TMCP Việt À - CN Hà Nội,960.440.570.357,960.440.570.357,189.771.405,5.917.000.000,966.167.798.952,966.167.798.952,960440570357.0,960440570357.0,189771405.0,5917000000.0,966167798952.0,966167798952.0
Cộng,Cộng,Cộng,20.871.802.343.134,20.871.802.343.134,394.443.671.100,267.097.835.690,20.744.456.507.724,20.744.456.507.724,20871802343134.0,20871802343134.0,394443671100.0,267097835690.0,20744456507724.0,20744456507724.0
