row_label_raw,row_label_full,col_0,Cả năm > 2021,Cả năm > 2020,numeric__Cả năm > 2021,numeric__Cả năm > 2020
Lãi tiền vay,Lãi tiền vay,Lãi tiền vay,550.795.413.210,480.298.079.400,550795413210.0,480298079400.0
Cộng,Cộng,Cộng,550.795.413.210,480.298.079.400,550795413210.0,480298079400.0
