row_label_raw,row_label_full,col_0,Cả năm > 2021,Cả năm > 2020,numeric__Cả năm > 2021,numeric__Cả năm > 2020
"Thanh lý, nhượng bán tải sản cố định","Thanh lý, nhượng bán tải sản cố định","Thanh lý, nhượng bán tải sản cố định",-,2.931.394.167,,2931394167.0
Các khoản tiền chậm nộp,Các khoản tiền chậm nộp,Các khoản tiền chậm nộp,53.192.182,497.366.132,53192182.0,497366132.0
Các khoản khác,Các khoản khác,Các khoản khác,418.472.304,452.468.452,418472304.0,452468452.0
Cộng,Cộng,Cộng,471.664.486,3.881.228.751,471664486.0,3881228751.0
