row_label_raw,row_label_full,Bên liên quan,Môi quan hệ,Nội dung nghiệp vụ,31/12/2021,01/01/2021,numeric__Môi quan hệ,numeric__Nội dung nghiệp vụ,numeric__31/12/2021,numeric__01/01/2021
- PHẢI TRẢ NGẮN HẠN KHÁC,- PHẢI TRẢ NGẮN HẠN KHÁC,- PHẢI TRẢ NGẮN HẠN KHÁC,- PHẢI TRẢ NGẮN HẠN KHÁC,- PHẢI TRẢ NGẮN HẠN KHÁC,- PHẢI TRẢ NGẮN HẠN KHÁC,- PHẢI TRẢ NGẮN HẠN KHÁC,,,,
Công ty Cổ phần Tập đoàn Đẻo Cả,- PHẢI TRẢ NGẮN HẠN KHÁC > Công ty Cổ phần Tập đoàn Đẻo Cả,Công ty Cổ phần Tập đoàn Đẻo Cả,Công ty mẹ,Tiền lãi vay,22.103.278.371,15.287.104.954,,,22103278371.0,15287104954.0
Công ty Cổ phần Đầu tư Hải Thạch B.O.T,- PHẢI TRẢ NGẮN HẠN KHÁC > Công ty Cổ phần Đầu tư Hải Thạch B.O.T,Công ty Cổ phần Đầu tư Hải Thạch B.O.T,Cổ đông lớn,Tiền lãi vay,11.487.780.823,5.946.849.315,,,11487780823.0,5946849315.0
Công ty Cổ phần Đầu tư Hạ tầng Miền Bắc,- PHẢI TRẢ NGẮN HẠN KHÁC > Công ty Cổ phần Đầu tư Hạ tầng Miền Bắc,Công ty Cổ phần Đầu tư Hạ tầng Miền Bắc,Công ty có liên quan của ông Nguyễn Minh,Tiền lãi vay,-,4.120.035.388,,,,4120035388.0
Công ty Cổ phần Đầu tư Hạ tầng Miền Bắc,- PHẢI TRẢ NGẮN HẠN KHÁC > Công ty Cổ phần Đầu tư Hạ tầng Miền Bắc,Công ty Cổ phần Đầu tư Hạ tầng Miền Bắc,Giang đến ngày 30 tháng 09 năm 2021,Tiền lãi vay,-,4.120.035.388,,,,4120035388.0
Công ty Cổ phần Tư vấn Xây dựng A2Z,- PHẢI TRẢ NGẮN HẠN KHÁC > Công ty Cổ phần Tư vấn Xây dựng A2Z,Công ty Cổ phần Tư vấn Xây dựng A2Z,Công ty có liên quan của Thành viên BKS Phan Thị Mai,Tiền lãi vay,-,140.630.137,,,,140630137.0
,,,,Tổng cộng,33.591.059.194,25.494.619.794,,,33591059194.0,25494619794.0
