row_label_raw,row_label_full,col_0,2021Triệu VND,2020Triệu VND,numeric__2021Triệu VND,numeric__2020Triệu VND
Lãi từ kinh doanh ngoại hối,Lãi từ kinh doanh ngoại hối,Lãi từ kinh doanh ngoại hối,Lãi từ kinh doanh ngoại hối,Lãi từ kinh doanh ngoại hối,,
Hợp đồng tiền tệ giao ngay,Lãi từ kinh doanh ngoại hối > Hợp đồng tiền tệ giao ngay,Hợp đồng tiền tệ giao ngay,682.622,398.394,682622.0,398394.0
Các công cụ phải sinh tiền tệ,Lãi từ kinh doanh ngoại hối > Các công cụ phải sinh tiền tệ,Các công cụ phải sinh tiền tệ,461.422,599.932,461422.0,599932.0
Thu nhập kinh doanh vàng,Lãi từ kinh doanh ngoại hối > Thu nhập kinh doanh vàng,Thu nhập kinh doanh vàng,-,385,,385.0
,,,1.144.044,998.711,1144044.0,998711.0
Lỗ từ kinh doanh ngoại hối,Lỗ từ kinh doanh ngoại hối,Lỗ từ kinh doanh ngoại hối,Lỗ từ kinh doanh ngoại hối,Lỗ từ kinh doanh ngoại hối,,
Hợp đồng tiền tệ giao ngay,Lỗ từ kinh doanh ngoại hối > Hợp đồng tiền tệ giao ngay,Hợp đồng tiền tệ giao ngay,(579.911),(385.965),-579911.0,-385965.0
Các công cụ phải sinh tiền tệ,Lỗ từ kinh doanh ngoại hối > Các công cụ phải sinh tiền tệ,Các công cụ phải sinh tiền tệ,(410.338),(487.685),-410338.0,-487685.0
Chi phí kinh doanh vàng,Lỗ từ kinh doanh ngoại hối > Chi phí kinh doanh vàng,Chi phí kinh doanh vàng,-,(242),,-242.0
,,,(990.249),(873.892),-990249.0,-873892.0
Lãi thuần từ hoạt động kinh doanh ngoại hối,Lỗ từ kinh doanh ngoại hối > Lãi thuần từ hoạt động kinh doanh ngoại hối,Lãi thuần từ hoạt động kinh doanh ngoại hối,153.795,124.819,153795.0,124819.0
