row_label_raw,row_label_full,col_0,Giao dịch,Giao dịch_1,numeric__Giao dịch,numeric__Giao dịch_1
,,,2021Triệu VNDDoanh thu/(chi phí),2020Triệu VNDDoanh thu/(chi phí),,
Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,,
Công ty TNHH MTV Quản lý Nợ và Khai thác,Công ty TNHH MTV Quản lý Nợ và Khai thác,Công ty TNHH MTV Quản lý Nợ và Khai thác,Công ty TNHH MTV Quản lý Nợ và Khai thác,Công ty TNHH MTV Quản lý Nợ và Khai thác,,
Tài sản NH TMCP Sài Gòn - Hà Nội (“SHB AMC”),Tài sản NH TMCP Sài Gòn - Hà Nội (“SHB AMC”),Tài sản NH TMCP Sài Gòn - Hà Nội (“SHB AMC”),Tài sản NH TMCP Sài Gòn - Hà Nội (“SHB AMC”),Tài sản NH TMCP Sài Gòn - Hà Nội (“SHB AMC”),,
▪ Chi phí lãi tiền gửi,Tài sản NH TMCP Sài Gòn - Hà Nội (“SHB AMC”) > ▪ Chi phí lãi tiền gửi,▪ Chi phí lãi tiền gửi,(565),(2.183),-565.0,-2183.0
▪ Chi phí khác,Tài sản NH TMCP Sài Gòn - Hà Nội (“SHB AMC”) > ▪ Chi phí khác,▪ Chi phí khác,(37.045),(76.831),-37045.0,-76831.0
Ngân hàng TNHH MTV Sài Gòn Hà Nội Lào (“SHB Lào”),Ngân hàng TNHH MTV Sài Gòn Hà Nội Lào (“SHB Lào”),Ngân hàng TNHH MTV Sài Gòn Hà Nội Lào (“SHB Lào”),Ngân hàng TNHH MTV Sài Gòn Hà Nội Lào (“SHB Lào”),Ngân hàng TNHH MTV Sài Gòn Hà Nội Lào (“SHB Lào”),,
▪ Chi phí lãi tiền gửi,Ngân hàng TNHH MTV Sài Gòn Hà Nội Lào (“SHB Lào”) > ▪ Chi phí lãi tiền gửi,▪ Chi phí lãi tiền gửi,-,(79.809),,-79809.0
▪ Thu lãi tiền gửi,Ngân hàng TNHH MTV Sài Gòn Hà Nội Lào (“SHB Lào”) > ▪ Thu lãi tiền gửi,▪ Thu lãi tiền gửi,508,-,508.0,
