row_label_raw,row_label_full,col_0,col_1,2021Triệu VND,2020Triệu VND,numeric__col_1,numeric__2021Triệu VND,numeric__2020Triệu VND
,,,,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,
01,01,01,Mua sắm tài sản cố định,(168.838),(94.614),,-168838.0,-94614.0
02,02,02,"Tiền (chi)/thu từ thanh lý, nhượng bán tài sản cố định",(8.357),536,,-8357.0,536.0
07,07,07,"Tiền chi đầu tư, góp vốn vào các đơn vị khác",(7.782),-,,-7782.0,
08,08,08,"Tiền thu đầu tư, góp vốn vào các đơn vị khác",1.500,-,,1500.0,
09,09,09,"Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn",19.342,66.293,,19342.0,66293.0
II,II,II,LU'U CHUYÊN TIÊN THUÀN TỪ HOẠT ĐỘNG ĐẦU TƯ,(164.135),(27.785),,-164135.0,-27785.0
II,II,II,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,
01,II > 01,01,Tăng vốn điều lệ từ phát hành cổ phiếu,6.739.434,2.959.560,,6739434.0,2959560.0
04,II > 04,04,"Cổ tức trả cho cổ đông, lợi nhuận đã chia",(933),(445),,-933.0,-445.0
III,II > III,III,LU'U CHUYÊN TIÊN THUÀN TỪ HOẠT ĐỘNG TÀI CHÍNH,6.738.501,2.959.115,,6738501.0,2959115.0
IV,II > IV,IV,LU'U CHUYÊN TIÊN THUÀN TRONG NĂM,25.921.807,2.549.279,,25921807.0,2549279.0
V,II > V,V,TIỀN VÀ CÁC KHOÀN TƯƠNG ĐƯƠNG TIỀN ĐẦU NĂM,52.460.457,49.911.178,,52460457.0,49911178.0
VII,II > VII,VII,TIỀN VÀ CÁC KHOÀN TƯƠNG ĐƯƠNG TIỀN CUỐI NĂM (THUYẾT MINH 35),78.382.264,52.460.457,,78382264.0,52460457.0
