row_label_raw,row_label_full,col_0,31/12/2015Triệu VND,31/12/2014Triệu VND,numeric__31/12/2015Triệu VND,numeric__31/12/2014Triệu VND
Tiền gửi tại các tổ chức tín dụng khác,Tiền gửi tại các tổ chức tín dụng khác,Tiền gửi tại các tổ chức tín dụng khác,Tiền gửi tại các tổ chức tín dụng khác,Tiền gửi tại các tổ chức tín dụng khác,,
Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,,,,
▪ Bằng VND,Tiền gửi không kỳ hạn > ▪ Bằng VND,▪ Bằng VND,98.808,190.146,98808.0,190146.0
▪ Bằng ngoại tệ,Tiền gửi không kỳ hạn > ▪ Bằng ngoại tệ,▪ Bằng ngoại tệ,3.303.126,1.922.160,3303126.0,1922160.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,,,,
▪ Bằng VND,Tiền gửi có kỳ hạn > ▪ Bằng VND,▪ Bằng VND,3.321.550,25.238.360,3321550.0,25238360.0
▪ Bằng ngoại tệ,Tiền gửi có kỳ hạn > ▪ Bằng ngoại tệ,▪ Bằng ngoại tệ,1.109.790,5.868.810,1109790.0,5868810.0
,,,7.833.274,33.219.476,7833274.0,33219476.0
Cho vay các tổ chức tín dụng khác,Cho vay các tổ chức tín dụng khác,Cho vay các tổ chức tín dụng khác,Cho vay các tổ chức tín dụng khác,Cho vay các tổ chức tín dụng khác,,
▪ Bằng VND,Cho vay các tổ chức tín dụng khác > ▪ Bằng VND,▪ Bằng VND,95.000,2.758.700,95000.0,2758700.0
▪ Bằng ngoại tệ,Cho vay các tổ chức tín dụng khác > ▪ Bằng ngoại tệ,▪ Bằng ngoại tệ,-,3.484.940,,3484940.0
,,,95.000,6.243.640,95000.0,6243640.0
Dự phòng rủi ro cho vay các tổ chức tín dụng khác,Cho vay các tổ chức tín dụng khác > Dự phòng rủi ro cho vay các tổ chức tín dụng khác,Dự phòng rủi ro cho vay các tổ chức tín dụng khác,(95.000),-,-95000.0,
,,,-,6.243.640,,6243640.0
,,,7.833.274,39.463.116,7833274.0,39463116.0
