row_label_raw,row_label_full,col_0,2014(theo báo cáotrước đây saukhi phân loạilại – Thuyếtminh số 41)Triệu VND,Điều chỉnhTriệu VND,2014(đã điềuchính lại)Triệu VND,numeric__2014(theo báo cáotrước đây saukhi phân loạilại – Thuyếtminh số 41)Triệu VND,numeric__Điều chỉnhTriệu VND,numeric__2014(đã điềuchính lại)Triệu VND
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,(421.058),284.828,(136.230),-421058.0,284828.0,-136230.0
Lợi nhuận sau thuế TNDN,Lợi nhuận sau thuế TNDN,Lợi nhuận sau thuế TNDN,47.063,284.828,331.891,47063.0,284828.0,331891.0
