row_label_raw,row_label_full,Tài khoản tiền gửi thanh toán và quỹ dự trữ bắt buộc,31/12/2015Triệu VND > Tài khoản tiền gửi thanh toán và quỹ dự trữ bắt buộc,31/12/2014Triệu VND > Tài khoản tiền gửi thanh toán và quỹ dự trữ bắt buộc,numeric__31/12/2015Triệu VND > Tài khoản tiền gửi thanh toán và quỹ dự trữ bắt buộc,numeric__31/12/2014Triệu VND > Tài khoản tiền gửi thanh toán và quỹ dự trữ bắt buộc
▪ Bằng VND,▪ Bằng VND,▪ Bằng VND,1.607.784,2.106.702,1607784.0,2106702.0
▪ Bằng USD,▪ Bằng USD,▪ Bằng USD,1.108.480,1.108.265,1108480.0,1108265.0
,,,2.716.264,3.214.967,2716264.0,3214967.0
