row_label_raw,row_label_full,Ông Lê Minh Quốc > Ông Lê Hùng Dũng > Ông Hà Thanh Hùng > Ông Naoki Nishizawa > Ông Nguyễn Quang Thông > Ông Hoàng Tuấn Khải > Ông Đăng Phước Dừa > Ông Phạm Hữu Phú,Chủ tịch(từ ngày 16 tháng 12 năm 2015) > Chủ tịch(đến ngày 15 tháng 12 năm 2015) > Phó Chủ tịch Thường trực(đến ngày 15 tháng 12 năm 2015) > Phó Chủ tịch(đến ngày 15 tháng 12 năm 2015),numeric__Chủ tịch(từ ngày 16 tháng 12 năm 2015) > Chủ tịch(đến ngày 15 tháng 12 năm 2015) > Phó Chủ tịch Thường trực(đến ngày 15 tháng 12 năm 2015) > Phó Chủ tịch(đến ngày 15 tháng 12 năm 2015)
Ông Đăng Anh Mai,Ông Đăng Anh Mai,Ông Đăng Anh Mai,Thành viên,
Ông Naoki Nishizawa,Ông Naoki Nishizawa,Ông Naoki Nishizawa,Thành viên(từ ngày 15 tháng 12 năm 2015),
Ông Nguyễn Quang Thông,Ông Nguyễn Quang Thông,Ông Nguyễn Quang Thông,Thành viên(từ ngày 15 tháng 12 năm 2015),
Ông Hoàng Tuấn Khải,Ông Hoàng Tuấn Khải,Ông Hoàng Tuấn Khải,Thành viên(từ ngày 15 tháng 12 năm 2015),
Ông Ngô Thanh Tùng,Ông Ngô Thanh Tùng,Ông Ngô Thanh Tùng,Thành viên(từ ngày 15 tháng 12 năm 2015),
Ông Cao Xuân Ninh,Ông Cao Xuân Ninh,Ông Cao Xuân Ninh,Thành viên(từ ngày 15 tháng 12 năm 2015),
Ông Yasuhiro Saitoh,Ông Yasuhiro Saitoh,Ông Yasuhiro Saitoh,Thành viên(từ ngày 15 tháng 12 năm 2015),
Ông Lê Văn Quyết,Ông Lê Văn Quyết,Ông Lê Văn Quyết,Thành viên(từ ngày 15 tháng 12 năm 2015),
Ông Lawrence Justin Wolfe,Ông Lawrence Justin Wolfe,Ông Lawrence Justin Wolfe,Thành viên độc lập(đến ngày 15 tháng 12 năm 2015),
