row_label_raw,row_label_full,col_0,2015Triệu VND,2014Triệu VNDĐã điều chỉnh lại,numeric__2015Triệu VND,numeric__2014Triệu VNDĐã điều chỉnh lại
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,,
Năm hiện hành,Chi phí thuế TNDN hiện hành > Năm hiện hành,Năm hiện hành,18.460,10.054,18460.0,10054.0
Dự phòng thiếu trong những năm trước,Chi phí thuế TNDN hiện hành > Dự phòng thiếu trong những năm trước,Dự phòng thiếu trong những năm trước,183,194,183.0,194.0
,,,18.643,10.248,18643.0,10248.0
Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,-,-,,
Chi phí thuế TNDN,Chi phí thuế TNDN hoãn lại > Chi phí thuế TNDN,Chi phí thuế TNDN,18.643,10.248,18643.0,10248.0
