row_label_raw,row_label_full,col_0,2021 > Giá trị VND,2021 > Dự phòng VND,2020 > Giá trị VND,2020 > Dự phòng VND,numeric__2021 > Giá trị VND,numeric__2021 > Dự phòng VND,numeric__2020 > Giá trị VND,numeric__2020 > Dự phòng VND
Bên thủ ba,Bên thủ ba,Bên thủ ba,,,,,,,,
Đóng góp vào quỹ bảo dưỡng tàu bay thuê,Bên thủ ba > Đóng góp vào quỹ bảo dưỡng tàu bay thuê,Đóng góp vào quỹ bảo dưỡng tàu bay thuê,7.095.851.249.114,-,6.805.551.842.000,-,7095851249114.0,,6805551842000.0,
Đặt cọc mua tàu bay nhận sau 12 tháng tiếp theo (iii),Bên thủ ba > Đặt cọc mua tàu bay nhận sau 12 tháng tiếp theo (iii),Đặt cọc mua tàu bay nhận sau 12 tháng tiếp theo (iii),5.149.203.195.069,-,3.515.188.352.836,-,5149203195069.0,,3515188352836.0,
Đặt cọc thuê tàu bay,Bên thủ ba > Đặt cọc thuê tàu bay,Đặt cọc thuê tàu bay,1.272.927.219.320,-,1.242.593.141.017,-,1272927219320.0,,1242593141017.0,
Đặt cọc dịch vụ mặt đất,Bên thủ ba > Đặt cọc dịch vụ mặt đất,Đặt cọc dịch vụ mặt đất,124.722.383.225,-,129.268.494.725,-,124722383225.0,,129268494725.0,
Khác,Bên thủ ba > Khác,Khác,36.987.670.484,-,51.802.657.533,-,36987670484.0,,51802657533.0,
,,,13.679.691.717.212,-,11.744.404.488.111,-,13679691717212.0,,11744404488111.0,
Bên liên quan(Thuyết minh 39(b)),Bên thủ ba > Bên liên quan(Thuyết minh 39(b)),Bên liên quan(Thuyết minh 39(b)),2.419.946.988.043,-,725.964.187.706,-,2419946988043.0,,725964187706.0,
,,,16.099.638.705.255,-,12.470.368.675.817,-,16099638705255.0,,12470368675817.0,
