row_label_raw,row_label_full,col_0,2021VND,2020VND,numeric__2021VND,numeric__2020VND
vii) Hoạt động tài chính (tiếp theo),vii) Hoạt động tài chính (tiếp theo),vii) Hoạt động tài chính (tiếp theo),vii) Hoạt động tài chính (tiếp theo),vii) Hoạt động tài chính (tiếp theo),,
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,,
Ngân hàng HDBank,Chi phí lãi vay > Ngân hàng HDBank,Ngân hàng HDBank,68.494.378.852,81.907.669.443,68494378852.0,81907669443.0
Bên liên quan khác,Chi phí lãi vay > Bên liên quan khác,Bên liên quan khác,156.855.342.466,27.616.438.356,156855342466.0,27616438356.0
,,,225.349.721.318,109.524.107.799,225349721318.0,109524107799.0
Đi vay,Đi vay,Đi vay,Đi vay,Đi vay,,
Ngân hàng HDBank,Đi vay > Ngân hàng HDBank,Ngân hàng HDBank,2.710.411.814.342,3.156.260.951.776,2710411814342.0,3156260951776.0
Bên liên quan khác,Đi vay > Bên liên quan khác,Bên liên quan khác,-,1.000.000.000.000,,1000000000000.0
,,,2.710.411.814.342,4.156.260.951.776,2710411814342.0,4156260951776.0
Tiền gửi có kỳ hạn và chứng từ tiền gửi,Tiền gửi có kỳ hạn và chứng từ tiền gửi,Tiền gửi có kỳ hạn và chứng từ tiền gửi,Tiền gửi có kỳ hạn và chứng từ tiền gửi,Tiền gửi có kỳ hạn và chứng từ tiền gửi,,
Ngân hàng HDBank,Tiền gửi có kỳ hạn và chứng từ tiền gửi > Ngân hàng HDBank,Ngân hàng HDBank,4.060.000.000.000,5.889.000.000.000,4060000000000.0,5889000000000.0
Thu nhập từ cổ tức (Thuyết minh 31),Thu nhập từ cổ tức (Thuyết minh 31),Thu nhập từ cổ tức (Thuyết minh 31),Thu nhập từ cổ tức (Thuyết minh 31),Thu nhập từ cổ tức (Thuyết minh 31),,
Công ty liên kết,Thu nhập từ cổ tức (Thuyết minh 31) > Công ty liên kết,Công ty liên kết,-,11.250.000.000,,11250000000.0
Bên liên quan khác,Thu nhập từ cổ tức (Thuyết minh 31) > Bên liên quan khác,Bên liên quan khác,4.591.233.000,6.121.644.000,4591233000.0,6121644000.0
,,,4.591.233.000,17.371.644.000,4591233000.0,17371644000.0
viii) Hoạt động đầu tư,viii) Hoạt động đầu tư,viii) Hoạt động đầu tư,viii) Hoạt động đầu tư,viii) Hoạt động đầu tư,,
Chuyển nhượng đầu tư (*),Chuyển nhượng đầu tư (*),Chuyển nhượng đầu tư (*),Chuyển nhượng đầu tư (*),Chuyển nhượng đầu tư (*),,
Thu nhập từ chuyển nhượng,Chuyển nhượng đầu tư (*) > Thu nhập từ chuyển nhượng,Thu nhập từ chuyển nhượng,5.184.000.000.000,-,5184000000000.0,
Nhận tiền chuyển nhượng,Chuyển nhượng đầu tư (*) > Nhận tiền chuyển nhượng,Nhận tiền chuyển nhượng,1.598.289.600.000,-,1598289600000.0,
