row_label_raw,row_label_full,Mã số,TÀI SẢN (tiếp theo),Thuyết minh,Tại ngày 31 tháng 12 năm > 2021 VND,Tại ngày 31 tháng 12 năm > 2020 VND,numeric__TÀI SẢN (tiếp theo),numeric__Thuyết minh,numeric__Tại ngày 31 tháng 12 năm > 2021 VND,numeric__Tại ngày 31 tháng 12 năm > 2020 VND
200,200,200,TÀI SẢN DÀI HẠN,,24.786.971.332.567,19.814.061.480.237,,,24786971332567.0,19814061480237.0
210,210,210,Các khoản phải thu dài hạn,,16.889.287.027.947,12.969.528.319.817,,,16889287027947.0,12969528319817.0
215,215,215,Phải thu về cho vay dài hạn,8(b),789.648.322.692,499.159.644.000,,,789648322692.0,499159644000.0
216,216,216,Phải thu dài hạn khác,9(b),16.099.638.705.255,12.470.368.675.817,,,16099638705255.0,12470368675817.0
220,220,220,Tài sản cố định,,1.158.451.949.883,850.496.391.339,,,1158451949883.0,850496391339.0
221,221,221,Tài sản cố định hữu hình,12(a),1.150.354.396.311,849.424.949.655,,,1150354396311.0,849424949655.0
222,222,222,Nguyên giá,,1.511.188.985.876,1.123.923.896.200,,,1511188985876.0,1123923896200.0
223,223,223,Giá trị khấu hao lũy kế,,(360.834.589.565),(274.498.946.545),,,-360834589565.0,-274498946545.0
227,227,227,Tài sản cố định vô hình,12(b),8.097.553.572,1.071.441.684,,,8097553572.0,1071441684.0
228,228,228,Nguyên giá,,39.171.240.479,30.834.110.655,,,39171240479.0,30834110655.0
229,229,229,Giá trị khấu hao lũy kế,,(31.073.686.907),(29.762.668.971),,,-31073686907.0,-29762668971.0
240,240,240,Tài sản dở dang dài hạn,,500.760.695.887,804.241.395.933,,,500760695887.0,804241395933.0
242,242,242,Chi phí xây dựng cơ bản dở dang,13,500.760.695.887,804.241.395.933,,13.0,500760695887.0,804241395933.0
250,250,250,Đầu tư tài chính dài hạn,,149.417.024.400,198.244.065.926,,,149417024400.0,198244065926.0
252,252,252,Đầu tư vào công ty liên kết,5(b),-,42.270.859.708,,,,42270859708.0
253,253,253,Đầu tư góp vốn vào đơn vị khác,5(c),149.417.024.400,149.417.024.400,,,149417024400.0,149417024400.0
255,255,255,Đầu tư nằm giữ đến ngày đáo hạn,,-,6.556.181.818,,,,6556181818.0
260,260,260,Tài sản dài hạn khác,,6.089.054.634.450,4.991.551.307.222,,,6089054634450.0,4991551307222.0
261,261,261,Chi phí trả trước dài hạn,11(b),6.089.054.634.450,4.991.551.307.222,,,6089054634450.0,4991551307222.0
270,270,270,TỔNG TÀI SẢN,,51.653.704.011.340,45.196.830.231.761,,,51653704011340.0,45196830231761.0
