row_label_raw,row_label_full,col_0,2021 > Giá trị VND,2021 > Số có khả năng trả nợ VND,2020 > Giá trị VND,2020 > Số có khả năng trả nợ VND,numeric__2021 > Giá trị VND,numeric__2021 > Số có khả năng trả nợ VND,numeric__2020 > Giá trị VND,numeric__2020 > Số có khả năng trả nợ VND
Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,,,,
Công ty Cổ phần Nhiên liệu bay Petrolimex,Bên thứ ba > Công ty Cổ phần Nhiên liệu bay Petrolimex,Công ty Cổ phần Nhiên liệu bay Petrolimex,665.792.259.190,665.792.259.190,913.978.963.695,913.978.963.695,665792259190.0,665792259190.0,913978963695.0,913978963695.0
CFM International SA,Bên thứ ba > CFM International SA,CFM International SA,360.094.721.342,360.094.721.342,32.582.345.405,32.582.345.405,360094721342.0,360094721342.0,32582345405.0,32582345405.0
Khác,Bên thứ ba > Khác,Khác,2.001.729.866.610,2.001.729.866.610,2.154.470.075.028,2.154.470.075.028,2001729866610.0,2001729866610.0,2154470075028.0,2154470075028.0
,,,3.027.616.847.142,3.027.616.847.142,3.101.031.384.128,3.101.031.384.128,3027616847142.0,3027616847142.0,3101031384128.0,3101031384128.0
Bên liên quan (Thuyết minh 39(b)),Bên thứ ba > Bên liên quan (Thuyết minh 39(b)),Bên liên quan (Thuyết minh 39(b)),213.812.884.699,213.812.884.699,320.580.539.246,320.580.539.246,213812884699.0,213812884699.0,320580539246.0,320580539246.0
,,,3.241.429.731.841,3.241.429.731.841,3.421.611.923.374,3.421.611.923.374,3241429731841.0,3241429731841.0,3421611923374.0,3421611923374.0
