row_label_raw,row_label_full,col_0,2020,2020_1,2020_2,numeric__2020,numeric__2020_1,numeric__2020_2
,,,Số liệu báo cáotrước đây,Điều chỉnh,Số liệutrình bày lại,,,
Lợi nhuận thuần phân bổ chocác cổ đông (VND),Lợi nhuận thuần phân bổ chocác cổ đông (VND),Lợi nhuận thuần phân bổ chocác cổ đông (VND),295.269.532.668,-,295.269.532.668,295269532668.0,,295269532668.0
"Điều chỉnh giảm số trích quỹ khenthường, phúc lợi (VND)","Điều chỉnh giảm số trích quỹ khenthường, phúc lợi (VND)","Điều chỉnh giảm số trích quỹ khenthường, phúc lợi (VND)",-,(8.858.085.980),(8.858.085.980),,-8858085980.0,-8858085980.0
,,,295.269.532.668,(8.858.085.980),286.411.446.688,295269532668.0,-8858085980.0,286411446688.0
Bình quân gia quyền số cổ phiếu phổthống đang lưu hành (cổ phiếu),Bình quân gia quyền số cổ phiếu phổthống đang lưu hành (cổ phiếu),Bình quân gia quyền số cổ phiếu phổthống đang lưu hành (cổ phiếu),176.593.576,36.336.373,212.929.949,176593576.0,36336373.0,212929949.0
Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),1.672,,1.345,1672.0,,1345.0
