row_label_raw,row_label_full,col_0,Quyền sử dụng đất VND,Phần mềm vi tính VND,Tổng cộng VND,numeric__Quyền sử dụng đất VND,numeric__Phần mềm vi tính VND,numeric__Tổng cộng VND
Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,,,
Tại ngày 1 tháng 1 năm 2021và 31 tháng 12 năm 2021,Nguyên giá > Tại ngày 1 tháng 1 năm 2021và 31 tháng 12 năm 2021,Tại ngày 1 tháng 1 năm 2021và 31 tháng 12 năm 2021,269.452.694.657,9.977.018.000,279.429.712.657,269452694657.0,9977018000.0,279429712657.0
Giá trị khấu hao lũy kế,Giá trị khấu hao lũy kế,Giá trị khấu hao lũy kế,Giá trị khấu hao lũy kế,Giá trị khấu hao lũy kế,Giá trị khấu hao lũy kế,,,
Tại ngày 1 tháng 1 năm 2021Khấu hao trong năm,Giá trị khấu hao lũy kế > Tại ngày 1 tháng 1 năm 2021Khấu hao trong năm,Tại ngày 1 tháng 1 năm 2021Khấu hao trong năm,29.440.198.0096.596.008.083,1.002.274.2531.506.727.587,30.442.472.2628.102.735.670,2.9440198009659602e+20,1.0022742531506727e+19,3.044247226281027e+20
Tại ngày 31 tháng 12 năm 2021,Giá trị khấu hao lũy kế > Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,36.036.206.092,2.509.001.840,38.545.207.932,36036206092.0,2509001840.0,38545207932.0
Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,,,
Tại ngày 1 tháng 1 năm 2021,Giá trị còn lại > Tại ngày 1 tháng 1 năm 2021,Tại ngày 1 tháng 1 năm 2021,240.012.496.648,8.974.743.747,248.987.240.395,240012496648.0,8974743747.0,248987240395.0
Tại ngày 31 tháng 12 năm 2021,Giá trị còn lại > Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,233.416.488.565,7.468.016.160,240.884.504.725,233416488565.0,7468016160.0,240884504725.0
