row_label_raw,row_label_full,col_0,Đầu năm,Tăng trong năm,Giảm trong năm,Cuối năm,numeric__Đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__Cuối năm
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,2.411.316.232.933,7.350.587.854.135,7.048.323.266.865,2.713.580.820.203,2411316232933.0,7350587854135.0,7048323266865.0,2713580820203.0
- Ngân hàng Đầu tư và PT Quảng Ngãi,- Ngân hàng Đầu tư và PT Quảng Ngãi,- Ngân hàng Đầu tư và PT Quảng Ngãi,1.108.717.681.865,2.653.781.608.661,2.689.204.987.936,1.073.294.302.590,1108717681865.0,2653781608661.0,2689204987936.0,1073294302590.0
- Ngân hàng Công thương Quảng Ngãi,- Ngân hàng Công thương Quảng Ngãi,- Ngân hàng Công thương Quảng Ngãi,572.460.754.974,2.541.591.426.674,2.303.393.295.857,810.658.885.791,572460754974.0,2541591426674.0,2303393295857.0,810658885791.0
- Ngân hàng Ngoại thương Quảng Ngãi,- Ngân hàng Ngoại thương Quảng Ngãi,- Ngân hàng Ngoại thương Quảng Ngãi,576.404.012.088,2.155.214.818.800,1.901.991.199.066,829.627.631.822,576404012088.0,2155214818800.0,1901991199066.0,829627631822.0
- Ngân hàng Quân đội Quảng Ngãi,- Ngân hàng Quân đội Quảng Ngãi,- Ngân hàng Quân đội Quảng Ngãi,153.733.784.006,-,153.733.784.006,-,153733784006.0,,153733784006.0,
Cộng,Cộng,Cộng,2.411.316.232.933,7.350.587.854.135,7.048.323.266.865,2.713.580.820.203,2411316232933.0,7350587854135.0,7048323266865.0,2713580820203.0
