row_label_raw,row_label_full,col_0,col_1,31/12/2024,31/12/2024_1,31/12/2024_2,01/01/2024,numeric__col_1,numeric__31/12/2024,numeric__31/12/2024_1,numeric__31/12/2024_2,numeric__01/01/2024
Tiền mặt tại quỹ,Tiền mặt tại quỹ,Tiền mặt tại quỹ,,17.591.340.187,17.591.340.187,17.591.340.187,17.688.823.033,,17591340187.0,17591340187.0,17591340187.0,17688823033.0
+ VND,+ VND,+ VND,,17.583.090.187,17.583.090.187,17.583.090.187,17.654.238.033,,17583090187.0,17583090187.0,17583090187.0,17654238033.0
+ Vàng tiền tệ (Vàng miếng SJC),+ Vàng tiền tệ (Vàng miếng SJC),+ Vàng tiền tệ (Vàng miếng SJC),,-,-,4 miếng,28.400.000,,,,,28400000.0
+ Vàng tiền tệ (Vàng nhân SJC),+ Vàng tiền tệ (Vàng nhân SJC),+ Vàng tiền tệ (Vàng nhân SJC),1 nhân,8.250.000,8.250.000,1 nhân,6.185.000,,8250000.0,8250000.0,,6185000.0
Tiền gối ngân hàng,Tiền gối ngân hàng,Tiền gối ngân hàng,,521.611.417.812,521.611.417.812,521.611.417.812,271.793.449.825,,521611417812.0,521611417812.0,521611417812.0,271793449825.0
+ VND,+ VND,+ VND,,496.236.764.960,496.236.764.960,496.236.764.960,260.494.056.753,,496236764960.0,496236764960.0,496236764960.0,260494056753.0
+ USD,+ USD,+ USD,"1.004.913,23 #",25.374.652.852,25.374.652.852,"470.668,06 #",11.299.375.403,,25374652852.0,25374652852.0,,11299375403.0
+ EUR,+ EUR,+ EUR,,-,-,"0,67 #",17.669,,,,,17669.0
Cộng,Cộng,Cộng,,539.202.757.999,539.202.757.999,539.202.757.999,289.482.272.858,,539202757999.0,539202757999.0,539202757999.0,289482272858.0
